,gadget ,card_material,card_shield,card_bit,card_drift,card_mana,card_ingot,dragon_style,dragon_body,dragon_wings,dragon_eyes,dragon_all_horns,dragon_name,music
235,platinum_token,platinum,emerald,576,48,3,4,wild,peaceful_green,ocean_blue,wasp_yellow,golden,Diarmaid,none
236,platinum_token,platinum,emerald,576,48,3,4,wild,tangle_dark,ocean_blue,hornet_brown,golden,Melita,none
237,platinum_token,gold,kevlar,720,60,3,4,sovereign,earthy_orange,party_orange,hornet_brown,bone,Tychon,none
238,platinum_token,titanium,kevlar,864,60,3,4,wild,peaceful_green,party_orange,assembly_purple,bone,Acantha,none
239,gold_token,titanium,kevlar,720,48,3,5,wild,tangle_dark,sunny_yellow,wasp_yellow,golden,Sigurðr,none
240,titanium_token,gold,emerald,576,48,3,4,wild,mystic_purple,party_orange,shimmer_turquoise,bone,Huitzilopochtli,none
241,platinum_token,gold,amethyst,576,60,3,4,wild,tangle_dark,floyd_pink,assembly_purple,bone,Iuppiter,none
242,platinum_token,platinum,kevlar,720,48,3,5,wild,tangle_dark,floyd_pink,hornet_brown,bone,Balder,none
243,platinum_token,platinum,sapphire,576,48,6,4,wild,exotic_turquoise,floyd_pink,wasp_yellow,bone,Hades,none
244,platinum_token,platinum,emerald,720,48,3,4,wild,mystic_purple,ocean_blue,wasp_yellow,bone,Lech,none
245,gold_token,platinum,sapphire,576,48,3,5,wild,mystic_purple,party_orange,shimmer_turquoise,bone,Larisa,none
246,platinum_token,platinum,sapphire,576,48,3,4,wild,exotic_turquoise,ocean_blue,wasp_yellow,golden,Oceanus,none
247,gold_token,platinum,kevlar,576,48,3,4,wild,mystic_purple,floyd_pink,hornet_brown,bone,Nuadha,none
248,gold_token,platinum,prism,576,48,6,4,wild,mystic_purple,magic_purple,hornet_brown,bone,Gaspar,none
249,platinum_token,titanium,emerald,576,48,3,4,wild,earthy_orange,ocean_blue,hornet_brown,bone,Dipaka,none
250,titanium_token,gold,emerald,576,48,6,4,wild,mystic_purple,party_orange,firefly_lilac,bone,Phobos,none
251,platinum_token,gold,emerald,576,48,3,4,sovereign,exotic_turquoise,sunny_yellow,wasp_yellow,bone,Zaramama,none
252,platinum_token,titanium,sapphire,864,48,3,5,wild,mystic_purple,party_orange,shimmer_turquoise,bone,Hercules,none
253,gold_token,gold,sapphire,864,48,6,4,wild,exotic_turquoise,floyd_pink,firefly_lilac,bone,Svarog,none
254,platinum_token,platinum,kevlar,576,48,3,4,wild,earthy_orange,ocean_blue,hornet_brown,golden,Damokles,none
255,titanium_token,platinum,emerald,864,60,3,4,wild,chocolate_brown,floyd_pink,hornet_brown,bone,Þórr,none
256,platinum_token,titanium,emerald,576,48,3,4,wild,mystic_purple,party_orange,hornet_brown,bone,Enki,none
257,titanium_token,platinum,sapphire,576,48,3,4,sovereign,mystic_purple,floyd_pink,hornet_brown,bone,Ramachandra,none
258,platinum_token,platinum,emerald,576,48,3,4,wild,earthy_orange,magic_purple,wasp_yellow,bone,Platon,none
259,gold_token,gold,prism,576,48,6,4,wild,peaceful_green,party_orange,hornet_brown,golden,Þiudreiks,none
260,platinum_token,platinum,emerald,864,48,3,4,sovereign,firing_red,party_orange,wasp_yellow,bone,Carthach,none
261,platinum_token,gold,sapphire,576,48,3,5,wild,tangle_dark,ocean_blue,wasp_yellow,golden,Archelaus,none
262,titanium_token,titanium,kevlar,576,60,3,8,wild,exotic_turquoise,ocean_blue,wasp_yellow,bone,Liborius,none
263,titanium_token,platinum,sapphire,576,48,3,4,wild,firing_red,party_orange,wasp_yellow,bone,Gwenda,none
264,gold_token,gold,amethyst,576,48,3,4,wild,firing_red,ocean_blue,hornet_brown,bone,Liddy,none
265,titanium_token,platinum,prism,720,48,9,4,wild,peaceful_green,party_orange,hornet_brown,golden,Elvina,none
266,gold_token,titanium,kevlar,576,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,golden,Gregory,none
267,gold_token,platinum,sapphire,576,48,6,4,wild,mystic_purple,magic_purple,firefly_lilac,bone,Eppie,none
268,gold_token,platinum,amethyst,576,48,6,4,wild,mystic_purple,floyd_pink,wasp_yellow,bone,África,none
269,platinum_token,gold,sapphire,576,48,3,4,pirate,earthy_orange,ocean_blue,hornet_brown,bone,Tomasa,none
270,gold_token,platinum,emerald,864,48,3,4,wild,earthy_orange,sunny_yellow,hornet_brown,bone,Zacarías,none
271,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,floyd_pink,wasp_yellow,bone,Cadence,none
272,gold_token,gold,sapphire,720,48,6,8,wild,mystic_purple,magic_purple,assembly_purple,rainbow,Dona,none
273,gold_token,titanium,emerald,864,48,3,5,wild,chocolate_brown,ocean_blue,wasp_yellow,bone,María,none
274,platinum_token,platinum,prism,864,48,3,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Segismundo,none
275,platinum_token,platinum,sapphire,576,48,3,4,wild,exotic_turquoise,ocean_blue,firefly_lilac,golden,Tera,none
276,titanium_token,gold,emerald,576,60,3,4,wild,tangle_dark,ocean_blue,hornet_brown,golden,Dallas,none
277,gold_token,gold,sapphire,576,48,3,8,wild,firing_red,party_orange,firefly_lilac,bone,York,none
278,platinum_token,titanium,prism,864,48,9,4,wild,firing_red,ocean_blue,hornet_brown,bone,Lino,none
279,platinum_token,titanium,sapphire,864,48,9,5,wild,peaceful_green,ocean_blue,wasp_yellow,bone,Minerva,none
280,gold_token,platinum,sapphire,864,60,3,5,wild,firing_red,sunny_yellow,hornet_brown,bone,Ellington,none
281,gold_token,gold,emerald,864,48,6,4,wild,tangle_dark,sunny_yellow,shimmer_turquoise,bone,Austen,none
282,platinum_token,platinum,sapphire,576,60,3,4,wild,exotic_turquoise,ocean_blue,hornet_brown,bone,Magdalen,none
283,platinum_token,platinum,prism,576,48,3,5,wild,mystic_purple,party_orange,wasp_yellow,golden,Paulino,none
284,titanium_token,gold,emerald,720,48,3,4,wild,mystic_purple,magic_purple,hornet_brown,bone,Alba,none
285,platinum_token,platinum,amethyst,576,48,3,10,sovereign,chocolate_brown,grosbeak_green,hornet_brown,bone,Kyrie,none
286,titanium_token,gold,prism,576,48,3,5,wild,earthy_orange,floyd_pink,firefly_lilac,golden,Den,none
287,platinum_token,gold,emerald,576,60,3,5,wild,earthy_orange,party_orange,firefly_lilac,bone,Xaviera,none
288,titanium_token,platinum,emerald,576,48,6,4,wild,peaceful_green,ocean_blue,hornet_brown,bone,Josefina,none
289,gold_token,titanium,emerald,720,60,3,5,wild,chocolate_brown,floyd_pink,wasp_yellow,bone,Frank,none
290,gold_token,gold,sapphire,576,48,3,4,wild,chocolate_brown,sunny_yellow,wasp_yellow,golden,Maribel,none
291,gold_token,titanium,sapphire,720,48,9,4,wild,tangle_dark,sunny_yellow,hornet_brown,golden,Sabella,none
292,gold_token,platinum,prism,576,48,3,4,wild,mystic_purple,sunny_yellow,firefly_lilac,bone,Tylar,none
293,platinum_token,titanium,emerald,576,60,3,4,sovereign,peaceful_green,magic_purple,firefly_lilac,golden,Gallagher,none
294,gold_token,gold,kevlar,576,48,3,5,wild,earthy_orange,ocean_blue,assembly_purple,bone,Sean,tangle_dragons_-_steven_castano
295,titanium_token,gold,emerald,576,48,3,5,sovereign,earthy_orange,party_orange,wasp_yellow,bone,Rocky,none
296,platinum_token,platinum,emerald,576,48,3,5,wild,exotic_turquoise,magic_purple,wasp_yellow,bone,Wilbur,none
297,platinum_token,platinum,sapphire,576,48,3,4,wild,mystic_purple,ocean_blue,hornet_brown,rainbow,Piper,none
298,platinum_token,platinum,prism,576,48,3,4,wild,firing_red,ocean_blue,hornet_brown,bone,Isabel,none
299,gold_token,gold,amethyst,720,48,3,4,wild,exotic_turquoise,magic_purple,firefly_lilac,golden,Stevie,none
300,platinum_token,platinum,amethyst,576,48,3,4,wild,earthy_orange,floyd_pink,wasp_yellow,bone,Theodore,none
301,platinum_token,platinum,emerald,864,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,golden,Efraín,none
302,gold_token,platinum,kevlar,864,48,3,4,wild,earthy_orange,floyd_pink,firefly_lilac,golden,Tabitha,none
303,platinum_token,platinum,emerald,864,48,3,5,wild,peaceful_green,party_orange,wasp_yellow,bone,Kieran,none
304,gold_token,platinum,kevlar,864,48,6,4,wild,exotic_turquoise,floyd_pink,hornet_brown,bone,Drea,none
305,platinum_token,platinum,amethyst,864,48,3,4,wild,firing_red,party_orange,firefly_lilac,bone,Jayme,none
306,gold_token,titanium,amethyst,576,48,9,4,wild,earthy_orange,ocean_blue,hornet_brown,golden,Shaelyn,none
307,gold_token,platinum,amethyst,864,48,9,4,wild,peaceful_green,party_orange,hornet_brown,bone,Beauregard,none
308,gold_token,platinum,emerald,576,48,6,4,wild,firing_red,ocean_blue,wasp_yellow,bone,Joslyn,none
309,gold_token,platinum,kevlar,864,48,3,5,wild,chocolate_brown,lemon_green,hornet_brown,golden,Vivian,none
310,gold_token,gold,amethyst,864,48,3,5,sovereign,chocolate_brown,magic_purple,hornet_brown,rainbow,Ravenna,none
311,platinum_token,platinum,sapphire,864,48,3,4,pirate,firing_red,grosbeak_green,shimmer_turquoise,golden,Jeannette,none
312,platinum_token,platinum,sapphire,864,72,6,4,pirate,firing_red,sunny_yellow,hornet_brown,bone,Demelza,none
313,titanium_token,gold,emerald,720,48,3,5,wild,peaceful_green,party_orange,shimmer_turquoise,bone,Leeann,none
314,platinum_token,gold,kevlar,576,72,9,4,wild,mystic_purple,ocean_blue,hornet_brown,bone,Hilda,none
315,platinum_token,platinum,emerald,720,48,3,4,sovereign,exotic_turquoise,party_orange,hornet_brown,bone,Jess,none
316,platinum_token,platinum,sapphire,576,48,3,5,wild,firing_red,ocean_blue,hornet_brown,bone,Cammie,none
317,gold_token,titanium,emerald,720,48,3,4,wild,peaceful_green,party_orange,hornet_brown,bone,Hyrum,none
318,platinum_token,gold,kevlar,576,48,3,4,wild,mystic_purple,magic_purple,wasp_yellow,golden,Jerrard,none
319,gold_token,titanium,emerald,576,48,9,4,wild,earthy_orange,ocean_blue,wasp_yellow,bone,Arthur,none
320,titanium_token,platinum,amethyst,720,48,9,4,wild,chocolate_brown,magic_purple,hornet_brown,rainbow,Indiana,none
321,gold_token,gold,sapphire,864,48,3,4,wild,peaceful_green,magic_purple,firefly_lilac,bone,Sybil,none
322,gold_token,platinum,emerald,576,48,3,4,wild,chocolate_brown,party_orange,wasp_yellow,golden,Benita,none
323,gold_token,platinum,emerald,576,48,3,4,wild,firing_red,magic_purple,hornet_brown,golden,Merilyn,none
324,platinum_token,gold,emerald,720,48,3,5,sovereign,earthy_orange,magic_purple,hornet_brown,bone,Marco,none
325,platinum_token,titanium,amethyst,576,48,3,4,wild,mystic_purple,floyd_pink,firefly_lilac,bone,Justino,none
326,platinum_token,gold,emerald,576,48,3,10,wild,mystic_purple,floyd_pink,hornet_brown,rainbow,Sparrow,none
327,platinum_token,gold,sapphire,576,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,golden,Miguelito,none
328,platinum_token,gold,sapphire,720,48,6,4,wild,tangle_dark,lemon_green,wasp_yellow,bone,Crofton,none
329,titanium_token,platinum,amethyst,864,48,3,4,sovereign,chocolate_brown,magic_purple,hornet_brown,bone,Tyla,none
330,titanium_token,platinum,amethyst,720,48,3,8,wild,mystic_purple,sunny_yellow,hornet_brown,bone,McKinley,none
331,platinum_token,platinum,emerald,576,48,3,4,wild,tangle_dark,party_orange,firefly_lilac,bone,Mayte,none
332,gold_token,platinum,emerald,576,48,3,4,wild,peaceful_green,floyd_pink,assembly_purple,rainbow,Kathryn,none
333,gold_token,platinum,amethyst,720,48,3,4,wild,peaceful_green,sunny_yellow,shimmer_turquoise,bone,Carlitos,none
334,platinum_token,titanium,emerald,864,48,3,4,wild,exotic_turquoise,lemon_green,wasp_yellow,golden,Cecilia,none
335,gold_token,titanium,emerald,864,48,3,5,wild,chocolate_brown,floyd_pink,wasp_yellow,bone,Chastity,none
336,titanium_token,gold,emerald,576,48,3,4,wild,mystic_purple,floyd_pink,firefly_lilac,bone,Eglantine,none
337,gold_token,platinum,sapphire,864,48,6,5,wild,firing_red,floyd_pink,assembly_purple,golden,Boniface,none
338,titanium_token,platinum,sapphire,720,48,3,4,wild,chocolate_brown,ocean_blue,firefly_lilac,bone,Juan,none
339,titanium_token,titanium,kevlar,720,48,3,4,wild,earthy_orange,ocean_blue,firefly_lilac,bone,Sherisse,none
340,platinum_token,platinum,sapphire,720,48,3,5,wild,chocolate_brown,floyd_pink,assembly_purple,bone,Aroa,none
341,gold_token,titanium,sapphire,576,48,6,4,wild,firing_red,floyd_pink,hornet_brown,bone,Laurentino,none
342,platinum_token,platinum,kevlar,576,48,3,4,wild,exotic_turquoise,magic_purple,hornet_brown,golden,Brandy,none
343,titanium_token,platinum,amethyst,576,60,6,4,pirate,tangle_dark,magic_purple,wasp_yellow,bone,Eliana,none
344,gold_token,gold,sapphire,864,48,3,4,wild,chocolate_brown,magic_purple,shimmer_turquoise,bone,Blakesley,none
345,platinum_token,platinum,sapphire,720,48,3,5,wild,firing_red,lemon_green,hornet_brown,bone,Leah,none
346,titanium_token,titanium,sapphire,864,48,3,4,wild,earthy_orange,magic_purple,wasp_yellow,bone,Carla,none
347,gold_token,gold,sapphire,576,48,3,4,wild,firing_red,floyd_pink,hornet_brown,bone,Alvin,none
348,gold_token,titanium,amethyst,576,48,3,12,wild,peaceful_green,party_orange,hornet_brown,bone,Refilwe,none
349,platinum_token,platinum,sapphire,720,48,3,4,wild,firing_red,party_orange,hornet_brown,bone,Ayman,none
350,platinum_token,platinum,kevlar,864,48,9,4,pirate,earthy_orange,party_orange,shimmer_turquoise,golden,Rubén,none
351,gold_token,gold,sapphire,720,48,3,4,wild,peaceful_green,floyd_pink,hornet_brown,bone,Ovidio,none
352,platinum_token,gold,amethyst,576,60,3,4,pirate,peaceful_green,ocean_blue,wasp_yellow,bone,Sayen,none
353,platinum_token,titanium,emerald,720,48,3,8,wild,tangle_dark,lemon_green,wasp_yellow,golden,Stacey,none
354,platinum_token,platinum,amethyst,720,48,3,4,wild,exotic_turquoise,party_orange,hornet_brown,golden,Lyndi,none
355,platinum_token,platinum,kevlar,576,48,6,4,pirate,tangle_dark,sunny_yellow,hornet_brown,bone,Anise,none
356,gold_token,gold,sapphire,576,48,6,5,wild,firing_red,floyd_pink,firefly_lilac,golden,Déborah,none
357,titanium_token,titanium,emerald,576,48,6,4,wild,earthy_orange,magic_purple,hornet_brown,golden,Åse,none
358,platinum_token,platinum,emerald,576,48,3,4,wild,firing_red,party_orange,hornet_brown,golden,Hussein,none
359,gold_token,platinum,kevlar,720,48,3,4,wild,peaceful_green,grosbeak_green,firefly_lilac,rainbow,Konstanze,none
360,titanium_token,titanium,amethyst,720,48,3,4,wild,tangle_dark,grosbeak_green,shimmer_turquoise,bone,Caja,none
361,platinum_token,platinum,sapphire,576,48,6,5,wild,peaceful_green,party_orange,firefly_lilac,golden,Yulia,none
362,titanium_token,platinum,sapphire,576,48,3,12,wild,mystic_purple,party_orange,hornet_brown,golden,Sten,none
363,gold_token,titanium,kevlar,576,48,3,5,wild,earthy_orange,sunny_yellow,wasp_yellow,bone,Sham'a,none
364,platinum_token,platinum,emerald,864,48,3,4,pirate,chocolate_brown,ocean_blue,wasp_yellow,bone,Yaroslav,none
365,platinum_token,platinum,kevlar,720,48,3,4,wild,earthy_orange,magic_purple,hornet_brown,bone,Milana,none
366,gold_token,platinum,emerald,576,48,3,12,wild,peaceful_green,party_orange,wasp_yellow,bone,Timothée,none
367,platinum_token,platinum,emerald,864,48,3,4,wild,chocolate_brown,ocean_blue,shimmer_turquoise,bone,Nils,none
368,titanium_token,platinum,prism,576,48,6,4,wild,tangle_dark,floyd_pink,hornet_brown,golden,Liberius,none
369,gold_token,platinum,emerald,576,60,3,5,wild,exotic_turquoise,floyd_pink,assembly_purple,golden,Cebrián,none
370,platinum_token,platinum,kevlar,576,60,3,4,wild,exotic_turquoise,ocean_blue,wasp_yellow,golden,Dipa,none
371,platinum_token,platinum,prism,864,60,6,4,wild,exotic_turquoise,sunny_yellow,hornet_brown,bone,Hroðulf,none
372,gold_token,gold,emerald,864,48,3,4,wild,tangle_dark,ocean_blue,wasp_yellow,rainbow,Zaiden,none
373,platinum_token,platinum,prism,576,48,3,4,wild,mystic_purple,magic_purple,hornet_brown,golden,Rozalia,none
374,platinum_token,titanium,amethyst,720,48,3,4,wild,earthy_orange,lemon_green,firefly_lilac,golden,Ingrid,none
375,gold_token,gold,kevlar,576,48,3,4,wild,tangle_dark,party_orange,assembly_purple,golden,Dorothee,none
376,titanium_token,titanium,emerald,576,48,3,5,wild,mystic_purple,lemon_green,wasp_yellow,bone,Fran,none
377,titanium_token,platinum,emerald,576,60,3,5,wild,exotic_turquoise,floyd_pink,hornet_brown,golden,Jasmin,none
378,gold_token,gold,kevlar,720,48,3,4,wild,earthy_orange,lemon_green,wasp_yellow,bone,Nadia,none
379,platinum_token,gold,kevlar,720,48,3,5,pirate,chocolate_brown,lemon_green,wasp_yellow,bone,Jacobus,none
380,gold_token,platinum,emerald,576,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,bone,Vigga,none
381,platinum_token,gold,kevlar,864,48,3,5,wild,tangle_dark,lemon_green,wasp_yellow,golden,Zahrah,none
382,platinum_token,titanium,emerald,576,60,6,4,wild,tangle_dark,ocean_blue,hornet_brown,bone,Yuuta,none
383,gold_token,platinum,amethyst,576,48,3,5,wild,tangle_dark,lemon_green,firefly_lilac,bone,Yuina,none
384,platinum_token,platinum,amethyst,720,48,3,4,wild,tangle_dark,party_orange,hornet_brown,rainbow,Æðelmær,none
385,platinum_token,gold,amethyst,720,48,3,5,wild,exotic_turquoise,sunny_yellow,wasp_yellow,golden,Odarnat,none
386,platinum_token,platinum,emerald,720,48,3,5,wild,tangle_dark,magic_purple,shimmer_turquoise,golden,Raimund,none
387,gold_token,gold,amethyst,864,48,3,4,sovereign,chocolate_brown,grosbeak_green,wasp_yellow,bone,Barry,none
388,platinum_token,titanium,sapphire,576,48,3,4,wild,peaceful_green,sunny_yellow,wasp_yellow,bone,Lysandra,none
389,platinum_token,platinum,kevlar,576,48,3,5,wild,tangle_dark,floyd_pink,hornet_brown,bone,Rashid,none
390,platinum_token,platinum,sapphire,576,48,3,10,wild,tangle_dark,party_orange,hornet_brown,bone,Yessenia,none
391,platinum_token,titanium,sapphire,576,60,3,5,wild,mystic_purple,ocean_blue,hornet_brown,bone,Claudia,none
392,platinum_token,platinum,sapphire,576,48,9,4,wild,earthy_orange,sunny_yellow,shimmer_turquoise,bone,Theudoricus,none
393,titanium_token,gold,sapphire,720,60,3,4,wild,tangle_dark,ocean_blue,wasp_yellow,golden,Hunfrid,none
394,gold_token,titanium,kevlar,576,48,6,5,wild,tangle_dark,party_orange,hornet_brown,bone,Annabel,none
395,platinum_token,gold,sapphire,576,48,3,4,wild,firing_red,floyd_pink,hornet_brown,golden,Iben,none
396,platinum_token,platinum,sapphire,576,60,3,4,wild,peaceful_green,sunny_yellow,wasp_yellow,golden,Elyse,none
397,gold_token,platinum,sapphire,576,48,3,4,wild,peaceful_green,sunny_yellow,wasp_yellow,bone,Lyam,none
398,platinum_token,platinum,sapphire,864,48,3,4,wild,mystic_purple,sunny_yellow,wasp_yellow,bone,Bahiga,none
399,titanium_token,gold,prism,576,48,6,4,wild,firing_red,magic_purple,wasp_yellow,bone,Ankita,none
400,gold_token,platinum,emerald,864,48,3,5,wild,exotic_turquoise,grosbeak_green,shimmer_turquoise,bone,Gert,none
401,platinum_token,gold,amethyst,576,48,3,5,wild,tangle_dark,ocean_blue,wasp_yellow,bone,Essa,none
402,platinum_token,titanium,amethyst,720,48,3,4,wild,mystic_purple,ocean_blue,firefly_lilac,rainbow,Edwige,none
403,gold_token,platinum,amethyst,864,48,6,4,sovereign,firing_red,ocean_blue,firefly_lilac,bone,Chidubem,none
404,gold_token,titanium,amethyst,720,48,9,5,wild,chocolate_brown,floyd_pink,shimmer_turquoise,bone,Albin,none
405,platinum_token,titanium,amethyst,576,48,3,5,wild,firing_red,floyd_pink,hornet_brown,golden,Traudl,none
406,platinum_token,gold,emerald,576,48,3,4,wild,firing_red,sunny_yellow,hornet_brown,bone,Bridgette,none
407,titanium_token,gold,prism,720,48,9,4,wild,peaceful_green,party_orange,firefly_lilac,bone,Kōji,none
408,platinum_token,gold,prism,864,48,9,4,wild,chocolate_brown,floyd_pink,hornet_brown,bone,Caelestis,none
409,gold_token,platinum,sapphire,720,48,6,5,sovereign,chocolate_brown,party_orange,firefly_lilac,golden,Boudicca,none
410,platinum_token,gold,sapphire,720,48,3,5,wild,tangle_dark,ocean_blue,assembly_purple,bone,Alfbern,none
411,gold_token,titanium,sapphire,576,48,6,4,wild,earthy_orange,lemon_green,hornet_brown,bone,Arushi,none
412,platinum_token,platinum,amethyst,720,48,3,5,wild,earthy_orange,magic_purple,hornet_brown,bone,Arwa,none
413,gold_token,platinum,emerald,864,48,3,4,wild,firing_red,ocean_blue,firefly_lilac,bone,Nikandr,none
414,gold_token,platinum,sapphire,720,48,3,4,wild,exotic_turquoise,floyd_pink,hornet_brown,bone,Emigdio,none
415,platinum_token,titanium,emerald,576,48,3,4,wild,earthy_orange,party_orange,assembly_purple,bone,Kelcey,none
416,platinum_token,gold,emerald,576,48,3,4,wild,chocolate_brown,ocean_blue,firefly_lilac,golden,Gunborg,none
417,gold_token,platinum,kevlar,576,72,3,4,wild,mystic_purple,sunny_yellow,wasp_yellow,bone,Taher,none
