,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 183,gold_token Variant 183,Moneda oro,35,100,35,gold Variant 183,Middle Card Black,30,100,30,prism Variant 183,Front Card Rainbow,10,100,10,576 Variant 183,Bit,50,100,50,48 Variant 183,drift,80,100,80,3 Variant 183,Mana,80,100,80,4 Variant 183,ingot,60,100,60,wild Variant 183,No Material,900,1000,90,chocolate_brown Variant 183,Cuerpo marrón,14,100,14,floyd_pink Variant 183,Alas rosadas,17,100,17,hornet_brown Variant 183,Ojos sauron,40,100,40,bone Variant 183,Huesos blancos,70,100,70,none Variant 183,No Material,99,100,99
Variant 184,platinum_token Variant 184,Moneda platino,50,100,50,titanium Variant 184,Titanium Card,20,100,20,emerald Variant 184,Front Card Colorful,30,100,30,576 Variant 184,Bit,50,100,50,48 Variant 184,drift,80,100,80,6 Variant 184,Mana,15,100,15,4 Variant 184,ingot,60,100,60,wild Variant 184,No Material,900,1000,90,exotic_turquoise Variant 184,Cuerpo turquesa,14,100,14,magic_purple Variant 184,Material.004,17,100,17,hornet_brown Variant 184,Ojos sauron,40,100,40,bone Variant 184,Huesos blancos,70,100,70,none Variant 184,No Material,99,100,99
Variant 185,platinum_token Variant 185,Moneda platino,50,100,50,platinum Variant 185,Platinium Card,50,100,50,amethyst Variant 185,Front Card Purple,25,100,25,864 Variant 185,Bit,20,100,20,48 Variant 185,drift,80,100,80,3 Variant 185,Mana,80,100,80,4 Variant 185,ingot,60,100,60,wild Variant 185,No Material,900,1000,90,mystic_purple Variant 185,Cuerpo Morado,14,100,14,floyd_pink Variant 185,Alas rosadas,17,100,17,wasp_yellow Variant 185,Ojos verde claro,25,100,25,bone Variant 185,Huesos blancos,70,100,70,none Variant 185,No Material,99,100,99
Variant 186,platinum_token Variant 186,Moneda platino,50,100,50,platinum Variant 186,Platinium Card,50,100,50,sapphire Variant 186,Front Card NAVY,20,100,20,576 Variant 186,Bit,50,100,50,48 Variant 186,drift,80,100,80,3 Variant 186,Mana,80,100,80,4 Variant 186,ingot,60,100,60,wild Variant 186,No Material,900,1000,90,exotic_turquoise Variant 186,Cuerpo turquesa,14,100,14,ocean_blue Variant 186,Material.001,17,100,17,wasp_yellow Variant 186,Ojos verde claro,25,100,25,bone Variant 186,Huesos blancos,70,100,70,none Variant 186,No Material,99,100,99
Variant 187,platinum_token Variant 187,Moneda platino,50,100,50,platinum Variant 187,Platinium Card,50,100,50,sapphire Variant 187,Front Card NAVY,20,100,20,864 Variant 187,Bit,20,100,20,48 Variant 187,drift,80,100,80,6 Variant 187,Mana,15,100,15,5 Variant 187,ingot,33,100,33,wild Variant 187,No Material,900,1000,90,earthy_orange Variant 187,Cuerpo amarillo,14,100,14,party_orange Variant 187,Material.005,17,100,17,firefly_lilac Variant 187,Ojos rosados,20,100,20,bone Variant 187,Huesos blancos,70,100,70,none Variant 187,No Material,99,100,99
Variant 188,platinum_token Variant 188,Moneda platino,50,100,50,titanium Variant 188,Titanium Card,20,100,20,emerald Variant 188,Front Card Colorful,30,100,30,864 Variant 188,Bit,20,100,20,48 Variant 188,drift,80,100,80,3 Variant 188,Mana,80,100,80,4 Variant 188,ingot,60,100,60,wild Variant 188,No Material,900,1000,90,peaceful_green Variant 188,Cuerpo verde,14,100,14,sunny_yellow Variant 188,Material.002,17,100,17,assembly_purple Variant 188,Ojos morados,5,100,5,bone Variant 188,Huesos blancos,70,100,70,none Variant 188,No Material,99,100,99
Variant 189,platinum_token Variant 189,Moneda platino,50,100,50,platinum Variant 189,Platinium Card,50,100,50,kevlar Variant 189,Front Card KEVLAR,15,100,15,720 Variant 189,Bit,30,100,30,48 Variant 189,drift,80,100,80,3 Variant 189,Mana,80,100,80,4 Variant 189,ingot,60,100,60,wild Variant 189,No Material,900,1000,90,peaceful_green Variant 189,Cuerpo verde,14,100,14,floyd_pink Variant 189,Alas rosadas,17,100,17,shimmer_turquoise Variant 189,Ojos turquesa,10,100,10,bone Variant 189,Huesos blancos,70,100,70,none Variant 189,No Material,99,100,99
Variant 190,gold_token Variant 190,Moneda oro,35,100,35,gold Variant 190,Middle Card Black,30,100,30,sapphire Variant 190,Front Card NAVY,20,100,20,576 Variant 190,Bit,50,100,50,48 Variant 190,drift,80,100,80,3 Variant 190,Mana,80,100,80,5 Variant 190,ingot,33,100,33,wild Variant 190,No Material,900,1000,90,mystic_purple Variant 190,Cuerpo Morado,14,100,14,magic_purple Variant 190,Material.004,17,100,17,firefly_lilac Variant 190,Ojos rosados,20,100,20,bone Variant 190,Huesos blancos,70,100,70,none Variant 190,No Material,99,100,99
Variant 191,gold_token Variant 191,Moneda oro,35,100,35,platinum Variant 191,Platinium Card,50,100,50,prism Variant 191,Front Card Rainbow,10,100,10,864 Variant 191,Bit,20,100,20,60 Variant 191,drift,15,100,15,3 Variant 191,Mana,80,100,80,4 Variant 191,ingot,60,100,60,sovereign Variant 191,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 191,Cuerpo Morado,14,100,14,floyd_pink Variant 191,Alas rosadas,17,100,17,wasp_yellow Variant 191,Ojos verde claro,25,100,25,bone Variant 191,Huesos blancos,70,100,70,none Variant 191,No Material,99,100,99
Variant 192,titanium_token Variant 192,Material.016,15,100,15,platinum Variant 192,Platinium Card,50,100,50,emerald Variant 192,Front Card Colorful,30,100,30,576 Variant 192,Bit,50,100,50,48 Variant 192,drift,80,100,80,3 Variant 192,Mana,80,100,80,4 Variant 192,ingot,60,100,60,wild Variant 192,No Material,900,1000,90,tangle_dark Variant 192,Cuerpo negro,14,100,14,party_orange Variant 192,Material.005,17,100,17,shimmer_turquoise Variant 192,Ojos turquesa,10,100,10,golden Variant 192,Puas oro,25,100,25,none Variant 192,No Material,99,100,99
Variant 193,platinum_token Variant 193,Moneda platino,50,100,50,platinum Variant 193,Platinium Card,50,100,50,amethyst Variant 193,Front Card Purple,25,100,25,576 Variant 193,Bit,50,100,50,48 Variant 193,drift,80,100,80,6 Variant 193,Mana,15,100,15,4 Variant 193,ingot,60,100,60,wild Variant 193,No Material,900,1000,90,earthy_orange Variant 193,Cuerpo amarillo,14,100,14,sunny_yellow Variant 193,Material.002,17,100,17,hornet_brown Variant 193,Ojos sauron,40,100,40,bone Variant 193,Huesos blancos,70,100,70,none Variant 193,No Material,99,100,99
Variant 194,gold_token Variant 194,Moneda oro,35,100,35,platinum Variant 194,Platinium Card,50,100,50,sapphire Variant 194,Front Card NAVY,20,100,20,720 Variant 194,Bit,30,100,30,48 Variant 194,drift,80,100,80,3 Variant 194,Mana,80,100,80,4 Variant 194,ingot,60,100,60,wild Variant 194,No Material,900,1000,90,earthy_orange Variant 194,Cuerpo amarillo,14,100,14,floyd_pink Variant 194,Alas rosadas,17,100,17,assembly_purple Variant 194,Ojos morados,5,100,5,bone Variant 194,Huesos blancos,70,100,70,none Variant 194,No Material,99,100,99
Variant 195,gold_token Variant 195,Moneda oro,35,100,35,platinum Variant 195,Platinium Card,50,100,50,emerald Variant 195,Front Card Colorful,30,100,30,576 Variant 195,Bit,50,100,50,72 Variant 195,drift,5,100,5,3 Variant 195,Mana,80,100,80,4 Variant 195,ingot,60,100,60,wild Variant 195,No Material,900,1000,90,exotic_turquoise Variant 195,Cuerpo turquesa,14,100,14,magic_purple Variant 195,Material.004,17,100,17,firefly_lilac Variant 195,Ojos rosados,20,100,20,rainbow Variant 195,Cuernos arcoiris,5,100,5,none Variant 195,No Material,99,100,99
Variant 196,gold_token Variant 196,Moneda oro,35,100,35,gold Variant 196,Middle Card Black,30,100,30,prism Variant 196,Front Card Rainbow,10,100,10,864 Variant 196,Bit,20,100,20,48 Variant 196,drift,80,100,80,3 Variant 196,Mana,80,100,80,4 Variant 196,ingot,60,100,60,wild Variant 196,No Material,900,1000,90,firing_red Variant 196,Cuerpo rojo,16,100,16,grosbeak_green Variant 196,Material.003,5,100,5,wasp_yellow Variant 196,Ojos verde claro,25,100,25,bone Variant 196,Huesos blancos,70,100,70,none Variant 196,No Material,99,100,99
Variant 197,platinum_token Variant 197,Moneda platino,50,100,50,gold Variant 197,Middle Card Black,30,100,30,emerald Variant 197,Front Card Colorful,30,100,30,720 Variant 197,Bit,30,100,30,48 Variant 197,drift,80,100,80,3 Variant 197,Mana,80,100,80,4 Variant 197,ingot,60,100,60,wild Variant 197,No Material,900,1000,90,chocolate_brown Variant 197,Cuerpo marrón,14,100,14,ocean_blue Variant 197,Material.001,17,100,17,hornet_brown Variant 197,Ojos sauron,40,100,40,bone Variant 197,Huesos blancos,70,100,70,none Variant 197,No Material,99,100,99
Variant 198,gold_token Variant 198,Moneda oro,35,100,35,gold Variant 198,Middle Card Black,30,100,30,sapphire Variant 198,Front Card NAVY,20,100,20,576 Variant 198,Bit,50,100,50,48 Variant 198,drift,80,100,80,3 Variant 198,Mana,80,100,80,4 Variant 198,ingot,60,100,60,wild Variant 198,No Material,900,1000,90,chocolate_brown Variant 198,Cuerpo marrón,14,100,14,ocean_blue Variant 198,Material.001,17,100,17,hornet_brown Variant 198,Ojos sauron,40,100,40,golden Variant 198,Puas oro,25,100,25,none Variant 198,No Material,99,100,99
Variant 199,titanium_token Variant 199,Material.016,15,100,15,platinum Variant 199,Platinium Card,50,100,50,amethyst Variant 199,Front Card Purple,25,100,25,576 Variant 199,Bit,50,100,50,48 Variant 199,drift,80,100,80,3 Variant 199,Mana,80,100,80,4 Variant 199,ingot,60,100,60,wild Variant 199,No Material,900,1000,90,firing_red Variant 199,Cuerpo rojo,16,100,16,party_orange Variant 199,Material.005,17,100,17,firefly_lilac Variant 199,Ojos rosados,20,100,20,bone Variant 199,Huesos blancos,70,100,70,none Variant 199,No Material,99,100,99
Variant 200,titanium_token Variant 200,Material.016,15,100,15,platinum Variant 200,Platinium Card,50,100,50,amethyst Variant 200,Front Card Purple,25,100,25,720 Variant 200,Bit,30,100,30,48 Variant 200,drift,80,100,80,3 Variant 200,Mana,80,100,80,4 Variant 200,ingot,60,100,60,wild Variant 200,No Material,900,1000,90,firing_red Variant 200,Cuerpo rojo,16,100,16,ocean_blue Variant 200,Material.001,17,100,17,hornet_brown Variant 200,Ojos sauron,40,100,40,golden Variant 200,Puas oro,25,100,25,none Variant 200,No Material,99,100,99
