,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 184,gold_token Variant 184,Moneda oro,35,100,35,gold Variant 184,Middle Card Black,30,100,30,prism Variant 184,Front Card Rainbow,10,100,10,864 Variant 184,Bit,20,100,20,48 Variant 184,drift,80,100,80,3 Variant 184,Mana,80,100,80,5 Variant 184,ingot,33,100,33,wild Variant 184,No Material,900,1000,90,peaceful_green Variant 184,Cuerpo verde,14,100,14,floyd_pink Variant 184,Alas rosadas,17,100,17,firefly_lilac Variant 184,Ojos rosados,20,100,20,bone Variant 184,Huesos blancos,70,100,70,none Variant 184,No Material,99,100,99
Variant 185,platinum_token Variant 185,Moneda platino,50,100,50,platinum Variant 185,Platinium Card,50,100,50,emerald Variant 185,Front Card Colorful,30,100,30,864 Variant 185,Bit,20,100,20,48 Variant 185,drift,80,100,80,3 Variant 185,Mana,80,100,80,4 Variant 185,ingot,60,100,60,wild Variant 185,No Material,900,1000,90,peaceful_green Variant 185,Cuerpo verde,14,100,14,floyd_pink Variant 185,Alas rosadas,17,100,17,hornet_brown Variant 185,Ojos sauron,40,100,40,bone Variant 185,Huesos blancos,70,100,70,none Variant 185,No Material,99,100,99
Variant 186,platinum_token Variant 186,Moneda platino,50,100,50,platinum Variant 186,Platinium Card,50,100,50,sapphire Variant 186,Front Card NAVY,20,100,20,864 Variant 186,Bit,20,100,20,48 Variant 186,drift,80,100,80,3 Variant 186,Mana,80,100,80,4 Variant 186,ingot,60,100,60,wild Variant 186,No Material,900,1000,90,chocolate_brown Variant 186,Cuerpo marrón,14,100,14,party_orange Variant 186,Material.005,17,100,17,hornet_brown Variant 186,Ojos sauron,40,100,40,bone Variant 186,Huesos blancos,70,100,70,none Variant 186,No Material,99,100,99
Variant 187,gold_token Variant 187,Moneda oro,35,100,35,platinum Variant 187,Platinium Card,50,100,50,amethyst Variant 187,Front Card Purple,25,100,25,720 Variant 187,Bit,30,100,30,48 Variant 187,drift,80,100,80,3 Variant 187,Mana,80,100,80,4 Variant 187,ingot,60,100,60,wild Variant 187,No Material,900,1000,90,earthy_orange Variant 187,Cuerpo amarillo,14,100,14,magic_purple Variant 187,Material.004,17,100,17,hornet_brown Variant 187,Ojos sauron,40,100,40,bone Variant 187,Huesos blancos,70,100,70,none Variant 187,No Material,99,100,99
Variant 188,gold_token Variant 188,Moneda oro,35,100,35,titanium Variant 188,Titanium Card,20,100,20,kevlar Variant 188,Front Card KEVLAR,15,100,15,864 Variant 188,Bit,20,100,20,48 Variant 188,drift,80,100,80,6 Variant 188,Mana,15,100,15,4 Variant 188,ingot,60,100,60,wild Variant 188,No Material,900,1000,90,exotic_turquoise Variant 188,Cuerpo turquesa,14,100,14,party_orange Variant 188,Material.005,17,100,17,hornet_brown Variant 188,Ojos sauron,40,100,40,bone Variant 188,Huesos blancos,70,100,70,none Variant 188,No Material,99,100,99
Variant 189,titanium_token Variant 189,Material.016,15,100,15,platinum Variant 189,Platinium Card,50,100,50,emerald Variant 189,Front Card Colorful,30,100,30,576 Variant 189,Bit,50,100,50,48 Variant 189,drift,80,100,80,9 Variant 189,Mana,5,100,5,4 Variant 189,ingot,60,100,60,wild Variant 189,No Material,900,1000,90,exotic_turquoise Variant 189,Cuerpo turquesa,14,100,14,party_orange Variant 189,Material.005,17,100,17,hornet_brown Variant 189,Ojos sauron,40,100,40,golden Variant 189,Puas oro,25,100,25,none Variant 189,No Material,99,100,99
Variant 190,titanium_token Variant 190,Material.016,15,100,15,platinum Variant 190,Platinium Card,50,100,50,emerald Variant 190,Front Card Colorful,30,100,30,720 Variant 190,Bit,30,100,30,72 Variant 190,drift,5,100,5,3 Variant 190,Mana,80,100,80,5 Variant 190,ingot,33,100,33,wild Variant 190,No Material,900,1000,90,mystic_purple Variant 190,Cuerpo Morado,14,100,14,ocean_blue Variant 190,Material.001,17,100,17,wasp_yellow Variant 190,Ojos verde claro,25,100,25,bone Variant 190,Huesos blancos,70,100,70,none Variant 190,No Material,99,100,99
Variant 191,platinum_token Variant 191,Moneda platino,50,100,50,gold Variant 191,Middle Card Black,30,100,30,prism Variant 191,Front Card Rainbow,10,100,10,720 Variant 191,Bit,30,100,30,48 Variant 191,drift,80,100,80,3 Variant 191,Mana,80,100,80,4 Variant 191,ingot,60,100,60,wild Variant 191,No Material,900,1000,90,firing_red Variant 191,Cuerpo rojo,16,100,16,party_orange Variant 191,Material.005,17,100,17,wasp_yellow Variant 191,Ojos verde claro,25,100,25,bone Variant 191,Huesos blancos,70,100,70,none Variant 191,No Material,99,100,99
Variant 192,platinum_token Variant 192,Moneda platino,50,100,50,platinum Variant 192,Platinium Card,50,100,50,amethyst Variant 192,Front Card Purple,25,100,25,576 Variant 192,Bit,50,100,50,60 Variant 192,drift,15,100,15,3 Variant 192,Mana,80,100,80,4 Variant 192,ingot,60,100,60,wild Variant 192,No Material,900,1000,90,firing_red Variant 192,Cuerpo rojo,16,100,16,magic_purple Variant 192,Material.004,17,100,17,assembly_purple Variant 192,Ojos morados,5,100,5,bone Variant 192,Huesos blancos,70,100,70,none Variant 192,No Material,99,100,99
Variant 193,platinum_token Variant 193,Moneda platino,50,100,50,titanium Variant 193,Titanium Card,20,100,20,amethyst Variant 193,Front Card Purple,25,100,25,576 Variant 193,Bit,50,100,50,48 Variant 193,drift,80,100,80,3 Variant 193,Mana,80,100,80,10 Variant 193,ingot,2,100,2,wild Variant 193,No Material,900,1000,90,firing_red Variant 193,Cuerpo rojo,16,100,16,ocean_blue Variant 193,Material.001,17,100,17,wasp_yellow Variant 193,Ojos verde claro,25,100,25,bone Variant 193,Huesos blancos,70,100,70,none Variant 193,No Material,99,100,99
Variant 194,titanium_token Variant 194,Material.016,15,100,15,titanium Variant 194,Titanium Card,20,100,20,kevlar Variant 194,Front Card KEVLAR,15,100,15,720 Variant 194,Bit,30,100,30,48 Variant 194,drift,80,100,80,3 Variant 194,Mana,80,100,80,5 Variant 194,ingot,33,100,33,wild Variant 194,No Material,900,1000,90,tangle_dark Variant 194,Cuerpo negro,14,100,14,sunny_yellow Variant 194,Material.002,17,100,17,firefly_lilac Variant 194,Ojos rosados,20,100,20,bone Variant 194,Huesos blancos,70,100,70,none Variant 194,No Material,99,100,99
Variant 195,gold_token Variant 195,Moneda oro,35,100,35,gold Variant 195,Middle Card Black,30,100,30,kevlar Variant 195,Front Card KEVLAR,15,100,15,720 Variant 195,Bit,30,100,30,48 Variant 195,drift,80,100,80,3 Variant 195,Mana,80,100,80,4 Variant 195,ingot,60,100,60,wild Variant 195,No Material,900,1000,90,firing_red Variant 195,Cuerpo rojo,16,100,16,ocean_blue Variant 195,Material.001,17,100,17,shimmer_turquoise Variant 195,Ojos turquesa,10,100,10,bone Variant 195,Huesos blancos,70,100,70,none Variant 195,No Material,99,100,99
Variant 196,platinum_token Variant 196,Moneda platino,50,100,50,gold Variant 196,Middle Card Black,30,100,30,amethyst Variant 196,Front Card Purple,25,100,25,720 Variant 196,Bit,30,100,30,48 Variant 196,drift,80,100,80,6 Variant 196,Mana,15,100,15,4 Variant 196,ingot,60,100,60,wild Variant 196,No Material,900,1000,90,firing_red Variant 196,Cuerpo rojo,16,100,16,sunny_yellow Variant 196,Material.002,17,100,17,wasp_yellow Variant 196,Ojos verde claro,25,100,25,golden Variant 196,Puas oro,25,100,25,none Variant 196,No Material,99,100,99
Variant 197,titanium_token Variant 197,Material.016,15,100,15,platinum Variant 197,Platinium Card,50,100,50,emerald Variant 197,Front Card Colorful,30,100,30,576 Variant 197,Bit,50,100,50,72 Variant 197,drift,5,100,5,6 Variant 197,Mana,15,100,15,4 Variant 197,ingot,60,100,60,wild Variant 197,No Material,900,1000,90,peaceful_green Variant 197,Cuerpo verde,14,100,14,grosbeak_green Variant 197,Material.003,5,100,5,shimmer_turquoise Variant 197,Ojos turquesa,10,100,10,golden Variant 197,Puas oro,25,100,25,none Variant 197,No Material,99,100,99
Variant 198,platinum_token Variant 198,Moneda platino,50,100,50,gold Variant 198,Middle Card Black,30,100,30,amethyst Variant 198,Front Card Purple,25,100,25,720 Variant 198,Bit,30,100,30,48 Variant 198,drift,80,100,80,3 Variant 198,Mana,80,100,80,4 Variant 198,ingot,60,100,60,wild Variant 198,No Material,900,1000,90,firing_red Variant 198,Cuerpo rojo,16,100,16,sunny_yellow Variant 198,Material.002,17,100,17,shimmer_turquoise Variant 198,Ojos turquesa,10,100,10,bone Variant 198,Huesos blancos,70,100,70,none Variant 198,No Material,99,100,99
Variant 199,gold_token Variant 199,Moneda oro,35,100,35,platinum Variant 199,Platinium Card,50,100,50,emerald Variant 199,Front Card Colorful,30,100,30,576 Variant 199,Bit,50,100,50,48 Variant 199,drift,80,100,80,3 Variant 199,Mana,80,100,80,4 Variant 199,ingot,60,100,60,wild Variant 199,No Material,900,1000,90,peaceful_green Variant 199,Cuerpo verde,14,100,14,lemon_green Variant 199,Alas verdes,10,100,10,firefly_lilac Variant 199,Ojos rosados,20,100,20,golden Variant 199,Puas oro,25,100,25,none Variant 199,No Material,99,100,99
Variant 200,gold_token Variant 200,Moneda oro,35,100,35,platinum Variant 200,Platinium Card,50,100,50,amethyst Variant 200,Front Card Purple,25,100,25,576 Variant 200,Bit,50,100,50,48 Variant 200,drift,80,100,80,3 Variant 200,Mana,80,100,80,4 Variant 200,ingot,60,100,60,wild Variant 200,No Material,900,1000,90,earthy_orange Variant 200,Cuerpo amarillo,14,100,14,floyd_pink Variant 200,Alas rosadas,17,100,17,firefly_lilac Variant 200,Ojos rosados,20,100,20,bone Variant 200,Huesos blancos,70,100,70,none Variant 200,No Material,99,100,99
