,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 185,gold_token Variant 185,Moneda oro,35,100,35,platinum Variant 185,Platinium Card,50,100,50,emerald Variant 185,Front Card Colorful,30,100,30,576 Variant 185,Bit,50,100,50,60 Variant 185,drift,15,100,15,6 Variant 185,Mana,15,100,15,5 Variant 185,ingot,33,100,33,wild Variant 185,No Material,900,1000,90,tangle_dark Variant 185,Cuerpo negro,14,100,14,floyd_pink Variant 185,Alas rosadas,17,100,17,shimmer_turquoise Variant 185,Ojos turquesa,10,100,10,golden Variant 185,Puas oro,25,100,25,none Variant 185,No Material,99,100,99
Variant 186,platinum_token Variant 186,Moneda platino,50,100,50,platinum Variant 186,Platinium Card,50,100,50,sapphire Variant 186,Front Card NAVY,20,100,20,720 Variant 186,Bit,30,100,30,48 Variant 186,drift,80,100,80,6 Variant 186,Mana,15,100,15,4 Variant 186,ingot,60,100,60,wild Variant 186,No Material,900,1000,90,earthy_orange Variant 186,Cuerpo amarillo,14,100,14,sunny_yellow Variant 186,Material.002,17,100,17,firefly_lilac Variant 186,Ojos rosados,20,100,20,golden Variant 186,Puas oro,25,100,25,none Variant 186,No Material,99,100,99
Variant 187,platinum_token Variant 187,Moneda platino,50,100,50,platinum Variant 187,Platinium Card,50,100,50,emerald Variant 187,Front Card Colorful,30,100,30,720 Variant 187,Bit,30,100,30,48 Variant 187,drift,80,100,80,9 Variant 187,Mana,5,100,5,4 Variant 187,ingot,60,100,60,wild Variant 187,No Material,900,1000,90,tangle_dark Variant 187,Cuerpo negro,14,100,14,lemon_green Variant 187,Alas verdes,10,100,10,shimmer_turquoise Variant 187,Ojos turquesa,10,100,10,bone Variant 187,Huesos blancos,70,100,70,none Variant 187,No Material,99,100,99
Variant 188,titanium_token Variant 188,Material.016,15,100,15,gold Variant 188,Middle Card Black,30,100,30,sapphire Variant 188,Front Card NAVY,20,100,20,864 Variant 188,Bit,20,100,20,48 Variant 188,drift,80,100,80,3 Variant 188,Mana,80,100,80,4 Variant 188,ingot,60,100,60,wild Variant 188,No Material,900,1000,90,exotic_turquoise Variant 188,Cuerpo turquesa,14,100,14,sunny_yellow Variant 188,Material.002,17,100,17,assembly_purple Variant 188,Ojos morados,5,100,5,bone Variant 188,Huesos blancos,70,100,70,none Variant 188,No Material,99,100,99
Variant 189,platinum_token Variant 189,Moneda platino,50,100,50,platinum Variant 189,Platinium Card,50,100,50,sapphire Variant 189,Front Card NAVY,20,100,20,576 Variant 189,Bit,50,100,50,60 Variant 189,drift,15,100,15,3 Variant 189,Mana,80,100,80,5 Variant 189,ingot,33,100,33,pirate Variant 189,Parche,25,1000,2,exotic_turquoise Variant 189,Cuerpo turquesa,14,100,14,magic_purple Variant 189,Material.004,17,100,17,wasp_yellow Variant 189,Ojos verde claro,25,100,25,golden Variant 189,Puas oro,25,100,25,none Variant 189,No Material,99,100,99
Variant 190,platinum_token Variant 190,Moneda platino,50,100,50,platinum Variant 190,Platinium Card,50,100,50,amethyst Variant 190,Front Card Purple,25,100,25,864 Variant 190,Bit,20,100,20,48 Variant 190,drift,80,100,80,3 Variant 190,Mana,80,100,80,5 Variant 190,ingot,33,100,33,wild Variant 190,No Material,900,1000,90,peaceful_green Variant 190,Cuerpo verde,14,100,14,floyd_pink Variant 190,Alas rosadas,17,100,17,shimmer_turquoise Variant 190,Ojos turquesa,10,100,10,bone Variant 190,Huesos blancos,70,100,70,none Variant 190,No Material,99,100,99
Variant 191,platinum_token Variant 191,Moneda platino,50,100,50,gold Variant 191,Middle Card Black,30,100,30,amethyst Variant 191,Front Card Purple,25,100,25,576 Variant 191,Bit,50,100,50,48 Variant 191,drift,80,100,80,3 Variant 191,Mana,80,100,80,8 Variant 191,ingot,4,100,4,sovereign Variant 191,Gold Crown Sov1.001,75,1000,8,tangle_dark Variant 191,Cuerpo negro,14,100,14,party_orange Variant 191,Material.005,17,100,17,shimmer_turquoise Variant 191,Ojos turquesa,10,100,10,bone Variant 191,Huesos blancos,70,100,70,none Variant 191,No Material,99,100,99
Variant 192,titanium_token Variant 192,Material.016,15,100,15,platinum Variant 192,Platinium Card,50,100,50,amethyst Variant 192,Front Card Purple,25,100,25,720 Variant 192,Bit,30,100,30,48 Variant 192,drift,80,100,80,3 Variant 192,Mana,80,100,80,5 Variant 192,ingot,33,100,33,wild Variant 192,No Material,900,1000,90,firing_red Variant 192,Cuerpo rojo,16,100,16,sunny_yellow Variant 192,Material.002,17,100,17,firefly_lilac Variant 192,Ojos rosados,20,100,20,golden Variant 192,Puas oro,25,100,25,none Variant 192,No Material,99,100,99
Variant 193,gold_token Variant 193,Moneda oro,35,100,35,platinum Variant 193,Platinium Card,50,100,50,emerald Variant 193,Front Card Colorful,30,100,30,720 Variant 193,Bit,30,100,30,48 Variant 193,drift,80,100,80,3 Variant 193,Mana,80,100,80,4 Variant 193,ingot,60,100,60,wild Variant 193,No Material,900,1000,90,chocolate_brown Variant 193,Cuerpo marrón,14,100,14,magic_purple Variant 193,Material.004,17,100,17,wasp_yellow Variant 193,Ojos verde claro,25,100,25,bone Variant 193,Huesos blancos,70,100,70,none Variant 193,No Material,99,100,99
Variant 194,gold_token Variant 194,Moneda oro,35,100,35,platinum Variant 194,Platinium Card,50,100,50,amethyst Variant 194,Front Card Purple,25,100,25,576 Variant 194,Bit,50,100,50,48 Variant 194,drift,80,100,80,3 Variant 194,Mana,80,100,80,4 Variant 194,ingot,60,100,60,wild Variant 194,No Material,900,1000,90,tangle_dark Variant 194,Cuerpo negro,14,100,14,sunny_yellow Variant 194,Material.002,17,100,17,hornet_brown Variant 194,Ojos sauron,40,100,40,bone Variant 194,Huesos blancos,70,100,70,none Variant 194,No Material,99,100,99
Variant 195,platinum_token Variant 195,Moneda platino,50,100,50,gold Variant 195,Middle Card Black,30,100,30,emerald Variant 195,Front Card Colorful,30,100,30,720 Variant 195,Bit,30,100,30,48 Variant 195,drift,80,100,80,3 Variant 195,Mana,80,100,80,8 Variant 195,ingot,4,100,4,wild Variant 195,No Material,900,1000,90,tangle_dark Variant 195,Cuerpo negro,14,100,14,sunny_yellow Variant 195,Material.002,17,100,17,hornet_brown Variant 195,Ojos sauron,40,100,40,bone Variant 195,Huesos blancos,70,100,70,none Variant 195,No Material,99,100,99
Variant 196,platinum_token Variant 196,Moneda platino,50,100,50,titanium Variant 196,Titanium Card,20,100,20,sapphire Variant 196,Front Card NAVY,20,100,20,576 Variant 196,Bit,50,100,50,60 Variant 196,drift,15,100,15,6 Variant 196,Mana,15,100,15,4 Variant 196,ingot,60,100,60,wild Variant 196,No Material,900,1000,90,exotic_turquoise Variant 196,Cuerpo turquesa,14,100,14,floyd_pink Variant 196,Alas rosadas,17,100,17,wasp_yellow Variant 196,Ojos verde claro,25,100,25,golden Variant 196,Puas oro,25,100,25,none Variant 196,No Material,99,100,99
Variant 197,platinum_token Variant 197,Moneda platino,50,100,50,platinum Variant 197,Platinium Card,50,100,50,prism Variant 197,Front Card Rainbow,10,100,10,576 Variant 197,Bit,50,100,50,72 Variant 197,drift,5,100,5,9 Variant 197,Mana,5,100,5,12 Variant 197,ingot,1,100,1,wild Variant 197,No Material,900,1000,90,mystic_purple Variant 197,Cuerpo Morado,14,100,14,floyd_pink Variant 197,Alas rosadas,17,100,17,firefly_lilac Variant 197,Ojos rosados,20,100,20,bone Variant 197,Huesos blancos,70,100,70,none Variant 197,No Material,99,100,99
Variant 198,platinum_token Variant 198,Moneda platino,50,100,50,platinum Variant 198,Platinium Card,50,100,50,sapphire Variant 198,Front Card NAVY,20,100,20,864 Variant 198,Bit,20,100,20,48 Variant 198,drift,80,100,80,3 Variant 198,Mana,80,100,80,5 Variant 198,ingot,33,100,33,wild Variant 198,No Material,900,1000,90,peaceful_green Variant 198,Cuerpo verde,14,100,14,floyd_pink Variant 198,Alas rosadas,17,100,17,hornet_brown Variant 198,Ojos sauron,40,100,40,bone Variant 198,Huesos blancos,70,100,70,none Variant 198,No Material,99,100,99
Variant 199,platinum_token Variant 199,Moneda platino,50,100,50,gold Variant 199,Middle Card Black,30,100,30,amethyst Variant 199,Front Card Purple,25,100,25,576 Variant 199,Bit,50,100,50,48 Variant 199,drift,80,100,80,3 Variant 199,Mana,80,100,80,4 Variant 199,ingot,60,100,60,wild Variant 199,No Material,900,1000,90,earthy_orange Variant 199,Cuerpo amarillo,14,100,14,floyd_pink Variant 199,Alas rosadas,17,100,17,hornet_brown Variant 199,Ojos sauron,40,100,40,bone Variant 199,Huesos blancos,70,100,70,none Variant 199,No Material,99,100,99
Variant 200,platinum_token Variant 200,Moneda platino,50,100,50,platinum Variant 200,Platinium Card,50,100,50,amethyst Variant 200,Front Card Purple,25,100,25,576 Variant 200,Bit,50,100,50,48 Variant 200,drift,80,100,80,3 Variant 200,Mana,80,100,80,4 Variant 200,ingot,60,100,60,wild Variant 200,No Material,900,1000,90,firing_red Variant 200,Cuerpo rojo,16,100,16,magic_purple Variant 200,Material.004,17,100,17,hornet_brown Variant 200,Ojos sauron,40,100,40,bone Variant 200,Huesos blancos,70,100,70,none Variant 200,No Material,99,100,99
Variant 201,platinum_token Variant 201,Moneda platino,50,100,50,titanium Variant 201,Titanium Card,20,100,20,sapphire Variant 201,Front Card NAVY,20,100,20,576 Variant 201,Bit,50,100,50,60 Variant 201,drift,15,100,15,3 Variant 201,Mana,80,100,80,4 Variant 201,ingot,60,100,60,sovereign Variant 201,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 201,Cuerpo turquesa,14,100,14,party_orange Variant 201,Material.005,17,100,17,hornet_brown Variant 201,Ojos sauron,40,100,40,bone Variant 201,Huesos blancos,70,100,70,none Variant 201,No Material,99,100,99
Variant 202,platinum_token Variant 202,Moneda platino,50,100,50,platinum Variant 202,Platinium Card,50,100,50,amethyst Variant 202,Front Card Purple,25,100,25,864 Variant 202,Bit,20,100,20,48 Variant 202,drift,80,100,80,3 Variant 202,Mana,80,100,80,4 Variant 202,ingot,60,100,60,wild Variant 202,No Material,900,1000,90,chocolate_brown Variant 202,Cuerpo marrón,14,100,14,lemon_green Variant 202,Alas verdes,10,100,10,hornet_brown Variant 202,Ojos sauron,40,100,40,golden Variant 202,Puas oro,25,100,25,none Variant 202,No Material,99,100,99
Variant 203,gold_token Variant 203,Moneda oro,35,100,35,titanium Variant 203,Titanium Card,20,100,20,kevlar Variant 203,Front Card KEVLAR,15,100,15,576 Variant 203,Bit,50,100,50,60 Variant 203,drift,15,100,15,3 Variant 203,Mana,80,100,80,4 Variant 203,ingot,60,100,60,wild Variant 203,No Material,900,1000,90,exotic_turquoise Variant 203,Cuerpo turquesa,14,100,14,floyd_pink Variant 203,Alas rosadas,17,100,17,hornet_brown Variant 203,Ojos sauron,40,100,40,bone Variant 203,Huesos blancos,70,100,70,none Variant 203,No Material,99,100,99
Variant 204,platinum_token Variant 204,Moneda platino,50,100,50,titanium Variant 204,Titanium Card,20,100,20,emerald Variant 204,Front Card Colorful,30,100,30,576 Variant 204,Bit,50,100,50,48 Variant 204,drift,80,100,80,3 Variant 204,Mana,80,100,80,4 Variant 204,ingot,60,100,60,sovereign Variant 204,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 204,Cuerpo turquesa,14,100,14,floyd_pink Variant 204,Alas rosadas,17,100,17,wasp_yellow Variant 204,Ojos verde claro,25,100,25,bone Variant 204,Huesos blancos,70,100,70,none Variant 204,No Material,99,100,99
Variant 205,platinum_token Variant 205,Moneda platino,50,100,50,platinum Variant 205,Platinium Card,50,100,50,emerald Variant 205,Front Card Colorful,30,100,30,576 Variant 205,Bit,50,100,50,48 Variant 205,drift,80,100,80,3 Variant 205,Mana,80,100,80,4 Variant 205,ingot,60,100,60,wild Variant 205,No Material,900,1000,90,tangle_dark Variant 205,Cuerpo negro,14,100,14,party_orange Variant 205,Material.005,17,100,17,assembly_purple Variant 205,Ojos morados,5,100,5,bone Variant 205,Huesos blancos,70,100,70,none Variant 205,No Material,99,100,99
Variant 206,gold_token Variant 206,Moneda oro,35,100,35,gold Variant 206,Middle Card Black,30,100,30,kevlar Variant 206,Front Card KEVLAR,15,100,15,576 Variant 206,Bit,50,100,50,48 Variant 206,drift,80,100,80,3 Variant 206,Mana,80,100,80,4 Variant 206,ingot,60,100,60,wild Variant 206,No Material,900,1000,90,earthy_orange Variant 206,Cuerpo amarillo,14,100,14,party_orange Variant 206,Material.005,17,100,17,firefly_lilac Variant 206,Ojos rosados,20,100,20,golden Variant 206,Puas oro,25,100,25,none Variant 206,No Material,99,100,99
Variant 207,platinum_token Variant 207,Moneda platino,50,100,50,platinum Variant 207,Platinium Card,50,100,50,kevlar Variant 207,Front Card KEVLAR,15,100,15,720 Variant 207,Bit,30,100,30,48 Variant 207,drift,80,100,80,3 Variant 207,Mana,80,100,80,4 Variant 207,ingot,60,100,60,wild Variant 207,No Material,900,1000,90,chocolate_brown Variant 207,Cuerpo marrón,14,100,14,party_orange Variant 207,Material.005,17,100,17,firefly_lilac Variant 207,Ojos rosados,20,100,20,golden Variant 207,Puas oro,25,100,25,none Variant 207,No Material,99,100,99
Variant 208,gold_token Variant 208,Moneda oro,35,100,35,platinum Variant 208,Platinium Card,50,100,50,sapphire Variant 208,Front Card NAVY,20,100,20,864 Variant 208,Bit,20,100,20,48 Variant 208,drift,80,100,80,3 Variant 208,Mana,80,100,80,4 Variant 208,ingot,60,100,60,wild Variant 208,No Material,900,1000,90,peaceful_green Variant 208,Cuerpo verde,14,100,14,party_orange Variant 208,Material.005,17,100,17,firefly_lilac Variant 208,Ojos rosados,20,100,20,golden Variant 208,Puas oro,25,100,25,none Variant 208,No Material,99,100,99
Variant 209,platinum_token Variant 209,Moneda platino,50,100,50,platinum Variant 209,Platinium Card,50,100,50,amethyst Variant 209,Front Card Purple,25,100,25,576 Variant 209,Bit,50,100,50,48 Variant 209,drift,80,100,80,6 Variant 209,Mana,15,100,15,5 Variant 209,ingot,33,100,33,wild Variant 209,No Material,900,1000,90,mystic_purple Variant 209,Cuerpo Morado,14,100,14,magic_purple Variant 209,Material.004,17,100,17,hornet_brown Variant 209,Ojos sauron,40,100,40,golden Variant 209,Puas oro,25,100,25,none Variant 209,No Material,99,100,99
Variant 210,platinum_token Variant 210,Moneda platino,50,100,50,gold Variant 210,Middle Card Black,30,100,30,prism Variant 210,Front Card Rainbow,10,100,10,864 Variant 210,Bit,20,100,20,48 Variant 210,drift,80,100,80,3 Variant 210,Mana,80,100,80,5 Variant 210,ingot,33,100,33,wild Variant 210,No Material,900,1000,90,tangle_dark Variant 210,Cuerpo negro,14,100,14,floyd_pink Variant 210,Alas rosadas,17,100,17,wasp_yellow Variant 210,Ojos verde claro,25,100,25,golden Variant 210,Puas oro,25,100,25,none Variant 210,No Material,99,100,99
Variant 211,platinum_token Variant 211,Moneda platino,50,100,50,platinum Variant 211,Platinium Card,50,100,50,amethyst Variant 211,Front Card Purple,25,100,25,720 Variant 211,Bit,30,100,30,60 Variant 211,drift,15,100,15,3 Variant 211,Mana,80,100,80,4 Variant 211,ingot,60,100,60,wild Variant 211,No Material,900,1000,90,exotic_turquoise Variant 211,Cuerpo turquesa,14,100,14,sunny_yellow Variant 211,Material.002,17,100,17,wasp_yellow Variant 211,Ojos verde claro,25,100,25,bone Variant 211,Huesos blancos,70,100,70,none Variant 211,No Material,99,100,99
Variant 212,platinum_token Variant 212,Moneda platino,50,100,50,gold Variant 212,Middle Card Black,30,100,30,amethyst Variant 212,Front Card Purple,25,100,25,576 Variant 212,Bit,50,100,50,48 Variant 212,drift,80,100,80,3 Variant 212,Mana,80,100,80,4 Variant 212,ingot,60,100,60,wild Variant 212,No Material,900,1000,90,tangle_dark Variant 212,Cuerpo negro,14,100,14,sunny_yellow Variant 212,Material.002,17,100,17,wasp_yellow Variant 212,Ojos verde claro,25,100,25,bone Variant 212,Huesos blancos,70,100,70,tangle_dragons Variant 212,No Material,1,100,1
Variant 213,platinum_token Variant 213,Moneda platino,50,100,50,platinum Variant 213,Platinium Card,50,100,50,sapphire Variant 213,Front Card NAVY,20,100,20,576 Variant 213,Bit,50,100,50,48 Variant 213,drift,80,100,80,3 Variant 213,Mana,80,100,80,4 Variant 213,ingot,60,100,60,wild Variant 213,No Material,900,1000,90,tangle_dark Variant 213,Cuerpo negro,14,100,14,magic_purple Variant 213,Material.004,17,100,17,shimmer_turquoise Variant 213,Ojos turquesa,10,100,10,bone Variant 213,Huesos blancos,70,100,70,none Variant 213,No Material,99,100,99
Variant 214,gold_token Variant 214,Moneda oro,35,100,35,gold Variant 214,Middle Card Black,30,100,30,emerald Variant 214,Front Card Colorful,30,100,30,720 Variant 214,Bit,30,100,30,48 Variant 214,drift,80,100,80,3 Variant 214,Mana,80,100,80,4 Variant 214,ingot,60,100,60,wild Variant 214,No Material,900,1000,90,chocolate_brown Variant 214,Cuerpo marrón,14,100,14,magic_purple Variant 214,Material.004,17,100,17,hornet_brown Variant 214,Ojos sauron,40,100,40,bone Variant 214,Huesos blancos,70,100,70,none Variant 214,No Material,99,100,99
Variant 215,platinum_token Variant 215,Moneda platino,50,100,50,gold Variant 215,Middle Card Black,30,100,30,emerald Variant 215,Front Card Colorful,30,100,30,576 Variant 215,Bit,50,100,50,60 Variant 215,drift,15,100,15,3 Variant 215,Mana,80,100,80,5 Variant 215,ingot,33,100,33,wild Variant 215,No Material,900,1000,90,tangle_dark Variant 215,Cuerpo negro,14,100,14,floyd_pink Variant 215,Alas rosadas,17,100,17,firefly_lilac Variant 215,Ojos rosados,20,100,20,bone Variant 215,Huesos blancos,70,100,70,none Variant 215,No Material,99,100,99
Variant 216,gold_token Variant 216,Moneda oro,35,100,35,platinum Variant 216,Platinium Card,50,100,50,kevlar Variant 216,Front Card KEVLAR,15,100,15,720 Variant 216,Bit,30,100,30,48 Variant 216,drift,80,100,80,3 Variant 216,Mana,80,100,80,4 Variant 216,ingot,60,100,60,wild Variant 216,No Material,900,1000,90,exotic_turquoise Variant 216,Cuerpo turquesa,14,100,14,sunny_yellow Variant 216,Material.002,17,100,17,wasp_yellow Variant 216,Ojos verde claro,25,100,25,golden Variant 216,Puas oro,25,100,25,none Variant 216,No Material,99,100,99
Variant 217,platinum_token Variant 217,Moneda platino,50,100,50,platinum Variant 217,Platinium Card,50,100,50,amethyst Variant 217,Front Card Purple,25,100,25,576 Variant 217,Bit,50,100,50,48 Variant 217,drift,80,100,80,3 Variant 217,Mana,80,100,80,5 Variant 217,ingot,33,100,33,wild Variant 217,No Material,900,1000,90,peaceful_green Variant 217,Cuerpo verde,14,100,14,sunny_yellow Variant 217,Material.002,17,100,17,firefly_lilac Variant 217,Ojos rosados,20,100,20,bone Variant 217,Huesos blancos,70,100,70,none Variant 217,No Material,99,100,99
Variant 218,platinum_token Variant 218,Moneda platino,50,100,50,platinum Variant 218,Platinium Card,50,100,50,emerald Variant 218,Front Card Colorful,30,100,30,576 Variant 218,Bit,50,100,50,48 Variant 218,drift,80,100,80,3 Variant 218,Mana,80,100,80,4 Variant 218,ingot,60,100,60,wild Variant 218,No Material,900,1000,90,earthy_orange Variant 218,Cuerpo amarillo,14,100,14,party_orange Variant 218,Material.005,17,100,17,wasp_yellow Variant 218,Ojos verde claro,25,100,25,bone Variant 218,Huesos blancos,70,100,70,none Variant 218,No Material,99,100,99
Variant 219,titanium_token Variant 219,Material.016,15,100,15,platinum Variant 219,Platinium Card,50,100,50,sapphire Variant 219,Front Card NAVY,20,100,20,576 Variant 219,Bit,50,100,50,48 Variant 219,drift,80,100,80,3 Variant 219,Mana,80,100,80,4 Variant 219,ingot,60,100,60,wild Variant 219,No Material,900,1000,90,exotic_turquoise Variant 219,Cuerpo turquesa,14,100,14,party_orange Variant 219,Material.005,17,100,17,hornet_brown Variant 219,Ojos sauron,40,100,40,golden Variant 219,Puas oro,25,100,25,none Variant 219,No Material,99,100,99
Variant 220,gold_token Variant 220,Moneda oro,35,100,35,titanium Variant 220,Titanium Card,20,100,20,emerald Variant 220,Front Card Colorful,30,100,30,720 Variant 220,Bit,30,100,30,48 Variant 220,drift,80,100,80,3 Variant 220,Mana,80,100,80,5 Variant 220,ingot,33,100,33,wild Variant 220,No Material,900,1000,90,firing_red Variant 220,Cuerpo rojo,16,100,16,party_orange Variant 220,Material.005,17,100,17,wasp_yellow Variant 220,Ojos verde claro,25,100,25,bone Variant 220,Huesos blancos,70,100,70,none Variant 220,No Material,99,100,99
Variant 221,platinum_token Variant 221,Moneda platino,50,100,50,gold Variant 221,Middle Card Black,30,100,30,prism Variant 221,Front Card Rainbow,10,100,10,576 Variant 221,Bit,50,100,50,48 Variant 221,drift,80,100,80,3 Variant 221,Mana,80,100,80,4 Variant 221,ingot,60,100,60,wild Variant 221,No Material,900,1000,90,mystic_purple Variant 221,Cuerpo Morado,14,100,14,ocean_blue Variant 221,Material.001,17,100,17,assembly_purple Variant 221,Ojos morados,5,100,5,bone Variant 221,Huesos blancos,70,100,70,none Variant 221,No Material,99,100,99
Variant 222,platinum_token Variant 222,Moneda platino,50,100,50,gold Variant 222,Middle Card Black,30,100,30,emerald Variant 222,Front Card Colorful,30,100,30,864 Variant 222,Bit,20,100,20,60 Variant 222,drift,15,100,15,3 Variant 222,Mana,80,100,80,5 Variant 222,ingot,33,100,33,wild Variant 222,No Material,900,1000,90,chocolate_brown Variant 222,Cuerpo marrón,14,100,14,magic_purple Variant 222,Material.004,17,100,17,hornet_brown Variant 222,Ojos sauron,40,100,40,bone Variant 222,Huesos blancos,70,100,70,none Variant 222,No Material,99,100,99
Variant 223,gold_token Variant 223,Moneda oro,35,100,35,platinum Variant 223,Platinium Card,50,100,50,emerald Variant 223,Front Card Colorful,30,100,30,576 Variant 223,Bit,50,100,50,48 Variant 223,drift,80,100,80,6 Variant 223,Mana,15,100,15,4 Variant 223,ingot,60,100,60,wild Variant 223,No Material,900,1000,90,firing_red Variant 223,Cuerpo rojo,16,100,16,ocean_blue Variant 223,Material.001,17,100,17,hornet_brown Variant 223,Ojos sauron,40,100,40,bone Variant 223,Huesos blancos,70,100,70,none Variant 223,No Material,99,100,99
Variant 224,platinum_token Variant 224,Moneda platino,50,100,50,titanium Variant 224,Titanium Card,20,100,20,sapphire Variant 224,Front Card NAVY,20,100,20,720 Variant 224,Bit,30,100,30,48 Variant 224,drift,80,100,80,3 Variant 224,Mana,80,100,80,4 Variant 224,ingot,60,100,60,wild Variant 224,No Material,900,1000,90,firing_red Variant 224,Cuerpo rojo,16,100,16,sunny_yellow Variant 224,Material.002,17,100,17,assembly_purple Variant 224,Ojos morados,5,100,5,bone Variant 224,Huesos blancos,70,100,70,none Variant 224,No Material,99,100,99
Variant 225,platinum_token Variant 225,Moneda platino,50,100,50,titanium Variant 225,Titanium Card,20,100,20,sapphire Variant 225,Front Card NAVY,20,100,20,576 Variant 225,Bit,50,100,50,48 Variant 225,drift,80,100,80,3 Variant 225,Mana,80,100,80,4 Variant 225,ingot,60,100,60,wild Variant 225,No Material,900,1000,90,exotic_turquoise Variant 225,Cuerpo turquesa,14,100,14,sunny_yellow Variant 225,Material.002,17,100,17,wasp_yellow Variant 225,Ojos verde claro,25,100,25,bone Variant 225,Huesos blancos,70,100,70,none Variant 225,No Material,99,100,99
Variant 226,gold_token Variant 226,Moneda oro,35,100,35,gold Variant 226,Middle Card Black,30,100,30,sapphire Variant 226,Front Card NAVY,20,100,20,576 Variant 226,Bit,50,100,50,48 Variant 226,drift,80,100,80,3 Variant 226,Mana,80,100,80,5 Variant 226,ingot,33,100,33,wild Variant 226,No Material,900,1000,90,exotic_turquoise Variant 226,Cuerpo turquesa,14,100,14,magic_purple Variant 226,Material.004,17,100,17,hornet_brown Variant 226,Ojos sauron,40,100,40,bone Variant 226,Huesos blancos,70,100,70,none Variant 226,No Material,99,100,99
Variant 227,titanium_token Variant 227,Material.016,15,100,15,platinum Variant 227,Platinium Card,50,100,50,amethyst Variant 227,Front Card Purple,25,100,25,576 Variant 227,Bit,50,100,50,48 Variant 227,drift,80,100,80,6 Variant 227,Mana,15,100,15,5 Variant 227,ingot,33,100,33,wild Variant 227,No Material,900,1000,90,tangle_dark Variant 227,Cuerpo negro,14,100,14,floyd_pink Variant 227,Alas rosadas,17,100,17,hornet_brown Variant 227,Ojos sauron,40,100,40,bone Variant 227,Huesos blancos,70,100,70,none Variant 227,No Material,99,100,99
Variant 228,platinum_token Variant 228,Moneda platino,50,100,50,platinum Variant 228,Platinium Card,50,100,50,kevlar Variant 228,Front Card KEVLAR,15,100,15,720 Variant 228,Bit,30,100,30,60 Variant 228,drift,15,100,15,3 Variant 228,Mana,80,100,80,5 Variant 228,ingot,33,100,33,wild Variant 228,No Material,900,1000,90,peaceful_green Variant 228,Cuerpo verde,14,100,14,sunny_yellow Variant 228,Material.002,17,100,17,hornet_brown Variant 228,Ojos sauron,40,100,40,bone Variant 228,Huesos blancos,70,100,70,none Variant 228,No Material,99,100,99
Variant 229,titanium_token Variant 229,Material.016,15,100,15,gold Variant 229,Middle Card Black,30,100,30,emerald Variant 229,Front Card Colorful,30,100,30,576 Variant 229,Bit,50,100,50,72 Variant 229,drift,5,100,5,3 Variant 229,Mana,80,100,80,10 Variant 229,ingot,2,100,2,wild Variant 229,No Material,900,1000,90,earthy_orange Variant 229,Cuerpo amarillo,14,100,14,lemon_green Variant 229,Alas verdes,10,100,10,firefly_lilac Variant 229,Ojos rosados,20,100,20,bone Variant 229,Huesos blancos,70,100,70,none Variant 229,No Material,99,100,99
Variant 230,titanium_token Variant 230,Material.016,15,100,15,gold Variant 230,Middle Card Black,30,100,30,sapphire Variant 230,Front Card NAVY,20,100,20,720 Variant 230,Bit,30,100,30,48 Variant 230,drift,80,100,80,3 Variant 230,Mana,80,100,80,4 Variant 230,ingot,60,100,60,wild Variant 230,No Material,900,1000,90,earthy_orange Variant 230,Cuerpo amarillo,14,100,14,magic_purple Variant 230,Material.004,17,100,17,wasp_yellow Variant 230,Ojos verde claro,25,100,25,bone Variant 230,Huesos blancos,70,100,70,none Variant 230,No Material,99,100,99
