,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 185,titanium_token Variant 185,Material.016,15,100,15,platinum Variant 185,Platinium Card,50,100,50,kevlar Variant 185,Front Card KEVLAR,15,100,15,576 Variant 185,Bit,50,100,50,48 Variant 185,drift,80,100,80,3 Variant 185,Mana,80,100,80,4 Variant 185,ingot,60,100,60,wild Variant 185,No Material,900,1000,90,firing_red Variant 185,Cuerpo rojo,16,100,16,ocean_blue Variant 185,Material.001,17,100,17,hornet_brown Variant 185,Ojos sauron,40,100,40,rainbow Variant 185,Cuernos arcoiris,5,100,5,none Variant 185,No Material,99,100,99
Variant 186,gold_token Variant 186,Moneda oro,35,100,35,platinum Variant 186,Platinium Card,50,100,50,emerald Variant 186,Front Card Colorful,30,100,30,720 Variant 186,Bit,30,100,30,48 Variant 186,drift,80,100,80,9 Variant 186,Mana,5,100,5,5 Variant 186,ingot,33,100,33,wild Variant 186,No Material,900,1000,90,peaceful_green Variant 186,Cuerpo verde,14,100,14,party_orange Variant 186,Material.005,17,100,17,firefly_lilac Variant 186,Ojos rosados,20,100,20,golden Variant 186,Puas oro,25,100,25,none Variant 186,No Material,99,100,99
Variant 187,platinum_token Variant 187,Moneda platino,50,100,50,platinum Variant 187,Platinium Card,50,100,50,sapphire Variant 187,Front Card NAVY,20,100,20,576 Variant 187,Bit,50,100,50,48 Variant 187,drift,80,100,80,3 Variant 187,Mana,80,100,80,4 Variant 187,ingot,60,100,60,pirate Variant 187,Parche,25,1000,2,tangle_dark Variant 187,Cuerpo negro,14,100,14,sunny_yellow Variant 187,Material.002,17,100,17,hornet_brown Variant 187,Ojos sauron,40,100,40,bone Variant 187,Huesos blancos,70,100,70,none Variant 187,No Material,99,100,99
Variant 188,platinum_token Variant 188,Moneda platino,50,100,50,gold Variant 188,Middle Card Black,30,100,30,amethyst Variant 188,Front Card Purple,25,100,25,720 Variant 188,Bit,30,100,30,48 Variant 188,drift,80,100,80,3 Variant 188,Mana,80,100,80,4 Variant 188,ingot,60,100,60,sovereign Variant 188,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 188,Cuerpo Morado,14,100,14,magic_purple Variant 188,Material.004,17,100,17,shimmer_turquoise Variant 188,Ojos turquesa,10,100,10,golden Variant 188,Puas oro,25,100,25,none Variant 188,No Material,99,100,99
Variant 189,platinum_token Variant 189,Moneda platino,50,100,50,platinum Variant 189,Platinium Card,50,100,50,sapphire Variant 189,Front Card NAVY,20,100,20,576 Variant 189,Bit,50,100,50,48 Variant 189,drift,80,100,80,3 Variant 189,Mana,80,100,80,4 Variant 189,ingot,60,100,60,wild Variant 189,No Material,900,1000,90,earthy_orange Variant 189,Cuerpo amarillo,14,100,14,lemon_green Variant 189,Alas verdes,10,100,10,wasp_yellow Variant 189,Ojos verde claro,25,100,25,bone Variant 189,Huesos blancos,70,100,70,none Variant 189,No Material,99,100,99
Variant 190,platinum_token Variant 190,Moneda platino,50,100,50,gold Variant 190,Middle Card Black,30,100,30,kevlar Variant 190,Front Card KEVLAR,15,100,15,864 Variant 190,Bit,20,100,20,48 Variant 190,drift,80,100,80,3 Variant 190,Mana,80,100,80,4 Variant 190,ingot,60,100,60,wild Variant 190,No Material,900,1000,90,firing_red Variant 190,Cuerpo rojo,16,100,16,lemon_green Variant 190,Alas verdes,10,100,10,firefly_lilac Variant 190,Ojos rosados,20,100,20,golden Variant 190,Puas oro,25,100,25,none Variant 190,No Material,99,100,99
Variant 191,gold_token Variant 191,Moneda oro,35,100,35,gold Variant 191,Middle Card Black,30,100,30,sapphire Variant 191,Front Card NAVY,20,100,20,576 Variant 191,Bit,50,100,50,48 Variant 191,drift,80,100,80,6 Variant 191,Mana,15,100,15,5 Variant 191,ingot,33,100,33,wild Variant 191,No Material,900,1000,90,chocolate_brown Variant 191,Cuerpo marrón,14,100,14,floyd_pink Variant 191,Alas rosadas,17,100,17,hornet_brown Variant 191,Ojos sauron,40,100,40,bone Variant 191,Huesos blancos,70,100,70,none Variant 191,No Material,99,100,99
Variant 192,platinum_token Variant 192,Moneda platino,50,100,50,gold Variant 192,Middle Card Black,30,100,30,sapphire Variant 192,Front Card NAVY,20,100,20,864 Variant 192,Bit,20,100,20,48 Variant 192,drift,80,100,80,3 Variant 192,Mana,80,100,80,4 Variant 192,ingot,60,100,60,wild Variant 192,No Material,900,1000,90,exotic_turquoise Variant 192,Cuerpo turquesa,14,100,14,floyd_pink Variant 192,Alas rosadas,17,100,17,hornet_brown Variant 192,Ojos sauron,40,100,40,bone Variant 192,Huesos blancos,70,100,70,none Variant 192,No Material,99,100,99
Variant 193,platinum_token Variant 193,Moneda platino,50,100,50,platinum Variant 193,Platinium Card,50,100,50,prism Variant 193,Front Card Rainbow,10,100,10,864 Variant 193,Bit,20,100,20,72 Variant 193,drift,5,100,5,3 Variant 193,Mana,80,100,80,4 Variant 193,ingot,60,100,60,wild Variant 193,No Material,900,1000,90,earthy_orange Variant 193,Cuerpo amarillo,14,100,14,floyd_pink Variant 193,Alas rosadas,17,100,17,firefly_lilac Variant 193,Ojos rosados,20,100,20,golden Variant 193,Puas oro,25,100,25,none Variant 193,No Material,99,100,99
Variant 194,gold_token Variant 194,Moneda oro,35,100,35,platinum Variant 194,Platinium Card,50,100,50,amethyst Variant 194,Front Card Purple,25,100,25,576 Variant 194,Bit,50,100,50,48 Variant 194,drift,80,100,80,3 Variant 194,Mana,80,100,80,5 Variant 194,ingot,33,100,33,wild Variant 194,No Material,900,1000,90,earthy_orange Variant 194,Cuerpo amarillo,14,100,14,party_orange Variant 194,Material.005,17,100,17,assembly_purple Variant 194,Ojos morados,5,100,5,golden Variant 194,Puas oro,25,100,25,none Variant 194,No Material,99,100,99
Variant 195,gold_token Variant 195,Moneda oro,35,100,35,platinum Variant 195,Platinium Card,50,100,50,emerald Variant 195,Front Card Colorful,30,100,30,720 Variant 195,Bit,30,100,30,72 Variant 195,drift,5,100,5,6 Variant 195,Mana,15,100,15,4 Variant 195,ingot,60,100,60,wild Variant 195,No Material,900,1000,90,exotic_turquoise Variant 195,Cuerpo turquesa,14,100,14,magic_purple Variant 195,Material.004,17,100,17,hornet_brown Variant 195,Ojos sauron,40,100,40,bone Variant 195,Huesos blancos,70,100,70,tangle_dragons Variant 195,No Material,1,100,1
Variant 196,platinum_token Variant 196,Moneda platino,50,100,50,platinum Variant 196,Platinium Card,50,100,50,amethyst Variant 196,Front Card Purple,25,100,25,576 Variant 196,Bit,50,100,50,60 Variant 196,drift,15,100,15,3 Variant 196,Mana,80,100,80,4 Variant 196,ingot,60,100,60,wild Variant 196,No Material,900,1000,90,chocolate_brown Variant 196,Cuerpo marrón,14,100,14,magic_purple Variant 196,Material.004,17,100,17,firefly_lilac Variant 196,Ojos rosados,20,100,20,bone Variant 196,Huesos blancos,70,100,70,none Variant 196,No Material,99,100,99
Variant 197,platinum_token Variant 197,Moneda platino,50,100,50,gold Variant 197,Middle Card Black,30,100,30,amethyst Variant 197,Front Card Purple,25,100,25,720 Variant 197,Bit,30,100,30,48 Variant 197,drift,80,100,80,3 Variant 197,Mana,80,100,80,4 Variant 197,ingot,60,100,60,wild Variant 197,No Material,900,1000,90,peaceful_green Variant 197,Cuerpo verde,14,100,14,lemon_green Variant 197,Alas verdes,10,100,10,hornet_brown Variant 197,Ojos sauron,40,100,40,bone Variant 197,Huesos blancos,70,100,70,none Variant 197,No Material,99,100,99
Variant 198,platinum_token Variant 198,Moneda platino,50,100,50,platinum Variant 198,Platinium Card,50,100,50,amethyst Variant 198,Front Card Purple,25,100,25,576 Variant 198,Bit,50,100,50,48 Variant 198,drift,80,100,80,3 Variant 198,Mana,80,100,80,4 Variant 198,ingot,60,100,60,wild Variant 198,No Material,900,1000,90,mystic_purple Variant 198,Cuerpo Morado,14,100,14,party_orange Variant 198,Material.005,17,100,17,hornet_brown Variant 198,Ojos sauron,40,100,40,golden Variant 198,Puas oro,25,100,25,none Variant 198,No Material,99,100,99
Variant 199,platinum_token Variant 199,Moneda platino,50,100,50,titanium Variant 199,Titanium Card,20,100,20,emerald Variant 199,Front Card Colorful,30,100,30,864 Variant 199,Bit,20,100,20,48 Variant 199,drift,80,100,80,3 Variant 199,Mana,80,100,80,4 Variant 199,ingot,60,100,60,wild Variant 199,No Material,900,1000,90,tangle_dark Variant 199,Cuerpo negro,14,100,14,ocean_blue Variant 199,Material.001,17,100,17,hornet_brown Variant 199,Ojos sauron,40,100,40,golden Variant 199,Puas oro,25,100,25,none Variant 199,No Material,99,100,99
Variant 200,platinum_token Variant 200,Moneda platino,50,100,50,platinum Variant 200,Platinium Card,50,100,50,prism Variant 200,Front Card Rainbow,10,100,10,720 Variant 200,Bit,30,100,30,60 Variant 200,drift,15,100,15,3 Variant 200,Mana,80,100,80,4 Variant 200,ingot,60,100,60,wild Variant 200,No Material,900,1000,90,mystic_purple Variant 200,Cuerpo Morado,14,100,14,party_orange Variant 200,Material.005,17,100,17,assembly_purple Variant 200,Ojos morados,5,100,5,bone Variant 200,Huesos blancos,70,100,70,none Variant 200,No Material,99,100,99
