,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 184,gold_token Variant 184,Moneda oro,35,100,35,platinum Variant 184,Platinium Card,50,100,50,sapphire Variant 184,Front Card NAVY,20,100,20,576 Variant 184,Bit,50,100,50,48 Variant 184,drift,80,100,80,3 Variant 184,Mana,80,100,80,5 Variant 184,ingot,33,100,33,wild Variant 184,No Material,900,1000,90,chocolate_brown Variant 184,Cuerpo marrón,14,100,14,grosbeak_green Variant 184,Material.003,5,100,5,wasp_yellow Variant 184,Ojos verde claro,25,100,25,bone Variant 184,Huesos blancos,70,100,70,none Variant 184,No Material,99,100,99
Variant 185,platinum_token Variant 185,Moneda platino,50,100,50,gold Variant 185,Middle Card Black,30,100,30,emerald Variant 185,Front Card Colorful,30,100,30,864 Variant 185,Bit,20,100,20,48 Variant 185,drift,80,100,80,3 Variant 185,Mana,80,100,80,5 Variant 185,ingot,33,100,33,wild Variant 185,No Material,900,1000,90,chocolate_brown Variant 185,Cuerpo marrón,14,100,14,lemon_green Variant 185,Alas verdes,10,100,10,firefly_lilac Variant 185,Ojos rosados,20,100,20,bone Variant 185,Huesos blancos,70,100,70,none Variant 185,No Material,99,100,99
Variant 186,platinum_token Variant 186,Moneda platino,50,100,50,gold Variant 186,Middle Card Black,30,100,30,amethyst Variant 186,Front Card Purple,25,100,25,720 Variant 186,Bit,30,100,30,48 Variant 186,drift,80,100,80,3 Variant 186,Mana,80,100,80,4 Variant 186,ingot,60,100,60,pirate Variant 186,Parche,25,1000,2,firing_red Variant 186,Cuerpo rojo,16,100,16,floyd_pink Variant 186,Alas rosadas,17,100,17,firefly_lilac Variant 186,Ojos rosados,20,100,20,rainbow Variant 186,Cuernos arcoiris,5,100,5,none Variant 186,No Material,99,100,99
Variant 187,gold_token Variant 187,Moneda oro,35,100,35,titanium Variant 187,Titanium Card,20,100,20,emerald Variant 187,Front Card Colorful,30,100,30,864 Variant 187,Bit,20,100,20,48 Variant 187,drift,80,100,80,3 Variant 187,Mana,80,100,80,4 Variant 187,ingot,60,100,60,wild Variant 187,No Material,900,1000,90,mystic_purple Variant 187,Cuerpo Morado,14,100,14,grosbeak_green Variant 187,Material.003,5,100,5,hornet_brown Variant 187,Ojos sauron,40,100,40,bone Variant 187,Huesos blancos,70,100,70,none Variant 187,No Material,99,100,99
Variant 188,titanium_token Variant 188,Material.016,15,100,15,titanium Variant 188,Titanium Card,20,100,20,emerald Variant 188,Front Card Colorful,30,100,30,720 Variant 188,Bit,30,100,30,48 Variant 188,drift,80,100,80,3 Variant 188,Mana,80,100,80,12 Variant 188,ingot,1,100,1,wild Variant 188,No Material,900,1000,90,mystic_purple Variant 188,Cuerpo Morado,14,100,14,lemon_green Variant 188,Alas verdes,10,100,10,hornet_brown Variant 188,Ojos sauron,40,100,40,bone Variant 188,Huesos blancos,70,100,70,none Variant 188,No Material,99,100,99
Variant 189,gold_token Variant 189,Moneda oro,35,100,35,gold Variant 189,Middle Card Black,30,100,30,amethyst Variant 189,Front Card Purple,25,100,25,576 Variant 189,Bit,50,100,50,48 Variant 189,drift,80,100,80,3 Variant 189,Mana,80,100,80,4 Variant 189,ingot,60,100,60,wild Variant 189,No Material,900,1000,90,chocolate_brown Variant 189,Cuerpo marrón,14,100,14,ocean_blue Variant 189,Material.001,17,100,17,hornet_brown Variant 189,Ojos sauron,40,100,40,bone Variant 189,Huesos blancos,70,100,70,none Variant 189,No Material,99,100,99
Variant 190,titanium_token Variant 190,Material.016,15,100,15,gold Variant 190,Middle Card Black,30,100,30,kevlar Variant 190,Front Card KEVLAR,15,100,15,576 Variant 190,Bit,50,100,50,48 Variant 190,drift,80,100,80,3 Variant 190,Mana,80,100,80,5 Variant 190,ingot,33,100,33,wild Variant 190,No Material,900,1000,90,earthy_orange Variant 190,Cuerpo amarillo,14,100,14,lemon_green Variant 190,Alas verdes,10,100,10,hornet_brown Variant 190,Ojos sauron,40,100,40,golden Variant 190,Puas oro,25,100,25,none Variant 190,No Material,99,100,99
Variant 191,platinum_token Variant 191,Moneda platino,50,100,50,platinum Variant 191,Platinium Card,50,100,50,amethyst Variant 191,Front Card Purple,25,100,25,576 Variant 191,Bit,50,100,50,48 Variant 191,drift,80,100,80,3 Variant 191,Mana,80,100,80,4 Variant 191,ingot,60,100,60,wild Variant 191,No Material,900,1000,90,earthy_orange Variant 191,Cuerpo amarillo,14,100,14,magic_purple Variant 191,Material.004,17,100,17,firefly_lilac Variant 191,Ojos rosados,20,100,20,golden Variant 191,Puas oro,25,100,25,none Variant 191,No Material,99,100,99
Variant 192,gold_token Variant 192,Moneda oro,35,100,35,gold Variant 192,Middle Card Black,30,100,30,amethyst Variant 192,Front Card Purple,25,100,25,720 Variant 192,Bit,30,100,30,48 Variant 192,drift,80,100,80,6 Variant 192,Mana,15,100,15,5 Variant 192,ingot,33,100,33,wild Variant 192,No Material,900,1000,90,chocolate_brown Variant 192,Cuerpo marrón,14,100,14,magic_purple Variant 192,Material.004,17,100,17,hornet_brown Variant 192,Ojos sauron,40,100,40,bone Variant 192,Huesos blancos,70,100,70,none Variant 192,No Material,99,100,99
Variant 193,platinum_token Variant 193,Moneda platino,50,100,50,gold Variant 193,Middle Card Black,30,100,30,amethyst Variant 193,Front Card Purple,25,100,25,864 Variant 193,Bit,20,100,20,48 Variant 193,drift,80,100,80,9 Variant 193,Mana,5,100,5,4 Variant 193,ingot,60,100,60,wild Variant 193,No Material,900,1000,90,exotic_turquoise Variant 193,Cuerpo turquesa,14,100,14,party_orange Variant 193,Material.005,17,100,17,hornet_brown Variant 193,Ojos sauron,40,100,40,bone Variant 193,Huesos blancos,70,100,70,none Variant 193,No Material,99,100,99
Variant 194,titanium_token Variant 194,Material.016,15,100,15,gold Variant 194,Middle Card Black,30,100,30,prism Variant 194,Front Card Rainbow,10,100,10,720 Variant 194,Bit,30,100,30,48 Variant 194,drift,80,100,80,9 Variant 194,Mana,5,100,5,5 Variant 194,ingot,33,100,33,wild Variant 194,No Material,900,1000,90,chocolate_brown Variant 194,Cuerpo marrón,14,100,14,sunny_yellow Variant 194,Material.002,17,100,17,hornet_brown Variant 194,Ojos sauron,40,100,40,bone Variant 194,Huesos blancos,70,100,70,none Variant 194,No Material,99,100,99
Variant 195,platinum_token Variant 195,Moneda platino,50,100,50,gold Variant 195,Middle Card Black,30,100,30,amethyst Variant 195,Front Card Purple,25,100,25,576 Variant 195,Bit,50,100,50,48 Variant 195,drift,80,100,80,3 Variant 195,Mana,80,100,80,5 Variant 195,ingot,33,100,33,wild Variant 195,No Material,900,1000,90,firing_red Variant 195,Cuerpo rojo,16,100,16,lemon_green Variant 195,Alas verdes,10,100,10,wasp_yellow Variant 195,Ojos verde claro,25,100,25,golden Variant 195,Puas oro,25,100,25,none Variant 195,No Material,99,100,99
Variant 196,platinum_token Variant 196,Moneda platino,50,100,50,titanium Variant 196,Titanium Card,20,100,20,kevlar Variant 196,Front Card KEVLAR,15,100,15,576 Variant 196,Bit,50,100,50,48 Variant 196,drift,80,100,80,3 Variant 196,Mana,80,100,80,5 Variant 196,ingot,33,100,33,wild Variant 196,No Material,900,1000,90,peaceful_green Variant 196,Cuerpo verde,14,100,14,magic_purple Variant 196,Material.004,17,100,17,hornet_brown Variant 196,Ojos sauron,40,100,40,bone Variant 196,Huesos blancos,70,100,70,none Variant 196,No Material,99,100,99
Variant 197,platinum_token Variant 197,Moneda platino,50,100,50,titanium Variant 197,Titanium Card,20,100,20,sapphire Variant 197,Front Card NAVY,20,100,20,576 Variant 197,Bit,50,100,50,48 Variant 197,drift,80,100,80,3 Variant 197,Mana,80,100,80,5 Variant 197,ingot,33,100,33,wild Variant 197,No Material,900,1000,90,firing_red Variant 197,Cuerpo rojo,16,100,16,party_orange Variant 197,Material.005,17,100,17,hornet_brown Variant 197,Ojos sauron,40,100,40,golden Variant 197,Puas oro,25,100,25,none Variant 197,No Material,99,100,99
Variant 198,platinum_token Variant 198,Moneda platino,50,100,50,gold Variant 198,Middle Card Black,30,100,30,kevlar Variant 198,Front Card KEVLAR,15,100,15,576 Variant 198,Bit,50,100,50,48 Variant 198,drift,80,100,80,9 Variant 198,Mana,5,100,5,4 Variant 198,ingot,60,100,60,sovereign Variant 198,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 198,Cuerpo Morado,14,100,14,floyd_pink Variant 198,Alas rosadas,17,100,17,wasp_yellow Variant 198,Ojos verde claro,25,100,25,bone Variant 198,Huesos blancos,70,100,70,none Variant 198,No Material,99,100,99
Variant 199,gold_token Variant 199,Moneda oro,35,100,35,platinum Variant 199,Platinium Card,50,100,50,amethyst Variant 199,Front Card Purple,25,100,25,720 Variant 199,Bit,30,100,30,48 Variant 199,drift,80,100,80,3 Variant 199,Mana,80,100,80,5 Variant 199,ingot,33,100,33,wild Variant 199,No Material,900,1000,90,tangle_dark Variant 199,Cuerpo negro,14,100,14,sunny_yellow Variant 199,Material.002,17,100,17,firefly_lilac Variant 199,Ojos rosados,20,100,20,bone Variant 199,Huesos blancos,70,100,70,none Variant 199,No Material,99,100,99
Variant 200,platinum_token Variant 200,Moneda platino,50,100,50,gold Variant 200,Middle Card Black,30,100,30,amethyst Variant 200,Front Card Purple,25,100,25,576 Variant 200,Bit,50,100,50,60 Variant 200,drift,15,100,15,3 Variant 200,Mana,80,100,80,4 Variant 200,ingot,60,100,60,wild Variant 200,No Material,900,1000,90,peaceful_green Variant 200,Cuerpo verde,14,100,14,floyd_pink Variant 200,Alas rosadas,17,100,17,assembly_purple Variant 200,Ojos morados,5,100,5,rainbow Variant 200,Cuernos arcoiris,5,100,5,none Variant 200,No Material,99,100,99
Variant 201,gold_token Variant 201,Moneda oro,35,100,35,platinum Variant 201,Platinium Card,50,100,50,sapphire Variant 201,Front Card NAVY,20,100,20,576 Variant 201,Bit,50,100,50,60 Variant 201,drift,15,100,15,3 Variant 201,Mana,80,100,80,4 Variant 201,ingot,60,100,60,wild Variant 201,No Material,900,1000,90,peaceful_green Variant 201,Cuerpo verde,14,100,14,lemon_green Variant 201,Alas verdes,10,100,10,shimmer_turquoise Variant 201,Ojos turquesa,10,100,10,golden Variant 201,Puas oro,25,100,25,none Variant 201,No Material,99,100,99
Variant 202,platinum_token Variant 202,Moneda platino,50,100,50,titanium Variant 202,Titanium Card,20,100,20,sapphire Variant 202,Front Card NAVY,20,100,20,720 Variant 202,Bit,30,100,30,60 Variant 202,drift,15,100,15,3 Variant 202,Mana,80,100,80,5 Variant 202,ingot,33,100,33,wild Variant 202,No Material,900,1000,90,peaceful_green Variant 202,Cuerpo verde,14,100,14,ocean_blue Variant 202,Material.001,17,100,17,shimmer_turquoise Variant 202,Ojos turquesa,10,100,10,bone Variant 202,Huesos blancos,70,100,70,none Variant 202,No Material,99,100,99
Variant 203,platinum_token Variant 203,Moneda platino,50,100,50,platinum Variant 203,Platinium Card,50,100,50,kevlar Variant 203,Front Card KEVLAR,15,100,15,576 Variant 203,Bit,50,100,50,48 Variant 203,drift,80,100,80,3 Variant 203,Mana,80,100,80,5 Variant 203,ingot,33,100,33,wild Variant 203,No Material,900,1000,90,tangle_dark Variant 203,Cuerpo negro,14,100,14,party_orange Variant 203,Material.005,17,100,17,hornet_brown Variant 203,Ojos sauron,40,100,40,bone Variant 203,Huesos blancos,70,100,70,none Variant 203,No Material,99,100,99
Variant 204,titanium_token Variant 204,Material.016,15,100,15,platinum Variant 204,Platinium Card,50,100,50,amethyst Variant 204,Front Card Purple,25,100,25,720 Variant 204,Bit,30,100,30,48 Variant 204,drift,80,100,80,3 Variant 204,Mana,80,100,80,4 Variant 204,ingot,60,100,60,wild Variant 204,No Material,900,1000,90,earthy_orange Variant 204,Cuerpo amarillo,14,100,14,floyd_pink Variant 204,Alas rosadas,17,100,17,hornet_brown Variant 204,Ojos sauron,40,100,40,bone Variant 204,Huesos blancos,70,100,70,none Variant 204,No Material,99,100,99
Variant 205,titanium_token Variant 205,Material.016,15,100,15,platinum Variant 205,Platinium Card,50,100,50,prism Variant 205,Front Card Rainbow,10,100,10,864 Variant 205,Bit,20,100,20,48 Variant 205,drift,80,100,80,3 Variant 205,Mana,80,100,80,4 Variant 205,ingot,60,100,60,wild Variant 205,No Material,900,1000,90,tangle_dark Variant 205,Cuerpo negro,14,100,14,sunny_yellow Variant 205,Material.002,17,100,17,hornet_brown Variant 205,Ojos sauron,40,100,40,bone Variant 205,Huesos blancos,70,100,70,none Variant 205,No Material,99,100,99
Variant 206,gold_token Variant 206,Moneda oro,35,100,35,gold Variant 206,Middle Card Black,30,100,30,amethyst Variant 206,Front Card Purple,25,100,25,576 Variant 206,Bit,50,100,50,72 Variant 206,drift,5,100,5,3 Variant 206,Mana,80,100,80,5 Variant 206,ingot,33,100,33,wild Variant 206,No Material,900,1000,90,earthy_orange Variant 206,Cuerpo amarillo,14,100,14,ocean_blue Variant 206,Material.001,17,100,17,firefly_lilac Variant 206,Ojos rosados,20,100,20,golden Variant 206,Puas oro,25,100,25,none Variant 206,No Material,99,100,99
Variant 207,gold_token Variant 207,Moneda oro,35,100,35,gold Variant 207,Middle Card Black,30,100,30,sapphire Variant 207,Front Card NAVY,20,100,20,576 Variant 207,Bit,50,100,50,60 Variant 207,drift,15,100,15,3 Variant 207,Mana,80,100,80,5 Variant 207,ingot,33,100,33,wild Variant 207,No Material,900,1000,90,chocolate_brown Variant 207,Cuerpo marrón,14,100,14,magic_purple Variant 207,Material.004,17,100,17,wasp_yellow Variant 207,Ojos verde claro,25,100,25,bone Variant 207,Huesos blancos,70,100,70,none Variant 207,No Material,99,100,99
Variant 208,platinum_token Variant 208,Moneda platino,50,100,50,gold Variant 208,Middle Card Black,30,100,30,amethyst Variant 208,Front Card Purple,25,100,25,576 Variant 208,Bit,50,100,50,60 Variant 208,drift,15,100,15,6 Variant 208,Mana,15,100,15,4 Variant 208,ingot,60,100,60,sovereign Variant 208,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 208,Cuerpo Morado,14,100,14,floyd_pink Variant 208,Alas rosadas,17,100,17,firefly_lilac Variant 208,Ojos rosados,20,100,20,bone Variant 208,Huesos blancos,70,100,70,none Variant 208,No Material,99,100,99
Variant 209,platinum_token Variant 209,Moneda platino,50,100,50,gold Variant 209,Middle Card Black,30,100,30,emerald Variant 209,Front Card Colorful,30,100,30,576 Variant 209,Bit,50,100,50,48 Variant 209,drift,80,100,80,3 Variant 209,Mana,80,100,80,4 Variant 209,ingot,60,100,60,wild Variant 209,No Material,900,1000,90,mystic_purple Variant 209,Cuerpo Morado,14,100,14,lemon_green Variant 209,Alas verdes,10,100,10,firefly_lilac Variant 209,Ojos rosados,20,100,20,golden Variant 209,Puas oro,25,100,25,none Variant 209,No Material,99,100,99
Variant 210,titanium_token Variant 210,Material.016,15,100,15,platinum Variant 210,Platinium Card,50,100,50,prism Variant 210,Front Card Rainbow,10,100,10,720 Variant 210,Bit,30,100,30,48 Variant 210,drift,80,100,80,9 Variant 210,Mana,5,100,5,4 Variant 210,ingot,60,100,60,sovereign Variant 210,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 210,Cuerpo turquesa,14,100,14,floyd_pink Variant 210,Alas rosadas,17,100,17,hornet_brown Variant 210,Ojos sauron,40,100,40,bone Variant 210,Huesos blancos,70,100,70,none Variant 210,No Material,99,100,99
Variant 211,gold_token Variant 211,Moneda oro,35,100,35,platinum Variant 211,Platinium Card,50,100,50,emerald Variant 211,Front Card Colorful,30,100,30,720 Variant 211,Bit,30,100,30,48 Variant 211,drift,80,100,80,3 Variant 211,Mana,80,100,80,4 Variant 211,ingot,60,100,60,wild Variant 211,No Material,900,1000,90,chocolate_brown Variant 211,Cuerpo marrón,14,100,14,sunny_yellow Variant 211,Material.002,17,100,17,shimmer_turquoise Variant 211,Ojos turquesa,10,100,10,bone Variant 211,Huesos blancos,70,100,70,none Variant 211,No Material,99,100,99
Variant 212,platinum_token Variant 212,Moneda platino,50,100,50,gold Variant 212,Middle Card Black,30,100,30,amethyst Variant 212,Front Card Purple,25,100,25,576 Variant 212,Bit,50,100,50,48 Variant 212,drift,80,100,80,3 Variant 212,Mana,80,100,80,10 Variant 212,ingot,2,100,2,wild Variant 212,No Material,900,1000,90,mystic_purple Variant 212,Cuerpo Morado,14,100,14,magic_purple Variant 212,Material.004,17,100,17,firefly_lilac Variant 212,Ojos rosados,20,100,20,golden Variant 212,Puas oro,25,100,25,none Variant 212,No Material,99,100,99
Variant 213,titanium_token Variant 213,Material.016,15,100,15,platinum Variant 213,Platinium Card,50,100,50,amethyst Variant 213,Front Card Purple,25,100,25,720 Variant 213,Bit,30,100,30,48 Variant 213,drift,80,100,80,3 Variant 213,Mana,80,100,80,5 Variant 213,ingot,33,100,33,wild Variant 213,No Material,900,1000,90,mystic_purple Variant 213,Cuerpo Morado,14,100,14,floyd_pink Variant 213,Alas rosadas,17,100,17,hornet_brown Variant 213,Ojos sauron,40,100,40,bone Variant 213,Huesos blancos,70,100,70,none Variant 213,No Material,99,100,99
Variant 214,titanium_token Variant 214,Material.016,15,100,15,titanium Variant 214,Titanium Card,20,100,20,kevlar Variant 214,Front Card KEVLAR,15,100,15,576 Variant 214,Bit,50,100,50,48 Variant 214,drift,80,100,80,9 Variant 214,Mana,5,100,5,5 Variant 214,ingot,33,100,33,wild Variant 214,No Material,900,1000,90,chocolate_brown Variant 214,Cuerpo marrón,14,100,14,sunny_yellow Variant 214,Material.002,17,100,17,wasp_yellow Variant 214,Ojos verde claro,25,100,25,bone Variant 214,Huesos blancos,70,100,70,none Variant 214,No Material,99,100,99
Variant 215,platinum_token Variant 215,Moneda platino,50,100,50,platinum Variant 215,Platinium Card,50,100,50,emerald Variant 215,Front Card Colorful,30,100,30,720 Variant 215,Bit,30,100,30,48 Variant 215,drift,80,100,80,3 Variant 215,Mana,80,100,80,5 Variant 215,ingot,33,100,33,wild Variant 215,No Material,900,1000,90,mystic_purple Variant 215,Cuerpo Morado,14,100,14,sunny_yellow Variant 215,Material.002,17,100,17,hornet_brown Variant 215,Ojos sauron,40,100,40,golden Variant 215,Puas oro,25,100,25,none Variant 215,No Material,99,100,99
Variant 216,platinum_token Variant 216,Moneda platino,50,100,50,platinum Variant 216,Platinium Card,50,100,50,kevlar Variant 216,Front Card KEVLAR,15,100,15,576 Variant 216,Bit,50,100,50,48 Variant 216,drift,80,100,80,3 Variant 216,Mana,80,100,80,4 Variant 216,ingot,60,100,60,wild Variant 216,No Material,900,1000,90,earthy_orange Variant 216,Cuerpo amarillo,14,100,14,floyd_pink Variant 216,Alas rosadas,17,100,17,assembly_purple Variant 216,Ojos morados,5,100,5,bone Variant 216,Huesos blancos,70,100,70,none Variant 216,No Material,99,100,99
Variant 217,gold_token Variant 217,Moneda oro,35,100,35,titanium Variant 217,Titanium Card,20,100,20,amethyst Variant 217,Front Card Purple,25,100,25,576 Variant 217,Bit,50,100,50,60 Variant 217,drift,15,100,15,6 Variant 217,Mana,15,100,15,4 Variant 217,ingot,60,100,60,sovereign Variant 217,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 217,Cuerpo Morado,14,100,14,party_orange Variant 217,Material.005,17,100,17,wasp_yellow Variant 217,Ojos verde claro,25,100,25,bone Variant 217,Huesos blancos,70,100,70,none Variant 217,No Material,99,100,99
Variant 218,platinum_token Variant 218,Moneda platino,50,100,50,platinum Variant 218,Platinium Card,50,100,50,emerald Variant 218,Front Card Colorful,30,100,30,720 Variant 218,Bit,30,100,30,48 Variant 218,drift,80,100,80,3 Variant 218,Mana,80,100,80,5 Variant 218,ingot,33,100,33,wild Variant 218,No Material,900,1000,90,peaceful_green Variant 218,Cuerpo verde,14,100,14,sunny_yellow Variant 218,Material.002,17,100,17,shimmer_turquoise Variant 218,Ojos turquesa,10,100,10,bone Variant 218,Huesos blancos,70,100,70,none Variant 218,No Material,99,100,99
Variant 219,gold_token Variant 219,Moneda oro,35,100,35,platinum Variant 219,Platinium Card,50,100,50,amethyst Variant 219,Front Card Purple,25,100,25,720 Variant 219,Bit,30,100,30,48 Variant 219,drift,80,100,80,9 Variant 219,Mana,5,100,5,5 Variant 219,ingot,33,100,33,wild Variant 219,No Material,900,1000,90,peaceful_green Variant 219,Cuerpo verde,14,100,14,ocean_blue Variant 219,Material.001,17,100,17,firefly_lilac Variant 219,Ojos rosados,20,100,20,bone Variant 219,Huesos blancos,70,100,70,none Variant 219,No Material,99,100,99
Variant 220,gold_token Variant 220,Moneda oro,35,100,35,platinum Variant 220,Platinium Card,50,100,50,amethyst Variant 220,Front Card Purple,25,100,25,720 Variant 220,Bit,30,100,30,48 Variant 220,drift,80,100,80,3 Variant 220,Mana,80,100,80,4 Variant 220,ingot,60,100,60,wild Variant 220,No Material,900,1000,90,firing_red Variant 220,Cuerpo rojo,16,100,16,ocean_blue Variant 220,Material.001,17,100,17,hornet_brown Variant 220,Ojos sauron,40,100,40,bone Variant 220,Huesos blancos,70,100,70,none Variant 220,No Material,99,100,99
Variant 221,titanium_token Variant 221,Material.016,15,100,15,platinum Variant 221,Platinium Card,50,100,50,sapphire Variant 221,Front Card NAVY,20,100,20,576 Variant 221,Bit,50,100,50,48 Variant 221,drift,80,100,80,3 Variant 221,Mana,80,100,80,5 Variant 221,ingot,33,100,33,wild Variant 221,No Material,900,1000,90,tangle_dark Variant 221,Cuerpo negro,14,100,14,sunny_yellow Variant 221,Material.002,17,100,17,shimmer_turquoise Variant 221,Ojos turquesa,10,100,10,rainbow Variant 221,Cuernos arcoiris,5,100,5,none Variant 221,No Material,99,100,99
Variant 222,platinum_token Variant 222,Moneda platino,50,100,50,platinum Variant 222,Platinium Card,50,100,50,amethyst Variant 222,Front Card Purple,25,100,25,720 Variant 222,Bit,30,100,30,60 Variant 222,drift,15,100,15,3 Variant 222,Mana,80,100,80,5 Variant 222,ingot,33,100,33,wild Variant 222,No Material,900,1000,90,firing_red Variant 222,Cuerpo rojo,16,100,16,ocean_blue Variant 222,Material.001,17,100,17,hornet_brown Variant 222,Ojos sauron,40,100,40,bone Variant 222,Huesos blancos,70,100,70,none Variant 222,No Material,99,100,99
Variant 223,gold_token Variant 223,Moneda oro,35,100,35,platinum Variant 223,Platinium Card,50,100,50,sapphire Variant 223,Front Card NAVY,20,100,20,864 Variant 223,Bit,20,100,20,48 Variant 223,drift,80,100,80,3 Variant 223,Mana,80,100,80,8 Variant 223,ingot,4,100,4,wild Variant 223,No Material,900,1000,90,earthy_orange Variant 223,Cuerpo amarillo,14,100,14,party_orange Variant 223,Material.005,17,100,17,assembly_purple Variant 223,Ojos morados,5,100,5,bone Variant 223,Huesos blancos,70,100,70,none Variant 223,No Material,99,100,99
Variant 224,gold_token Variant 224,Moneda oro,35,100,35,platinum Variant 224,Platinium Card,50,100,50,amethyst Variant 224,Front Card Purple,25,100,25,576 Variant 224,Bit,50,100,50,48 Variant 224,drift,80,100,80,3 Variant 224,Mana,80,100,80,4 Variant 224,ingot,60,100,60,wild Variant 224,No Material,900,1000,90,peaceful_green Variant 224,Cuerpo verde,14,100,14,party_orange Variant 224,Material.005,17,100,17,wasp_yellow Variant 224,Ojos verde claro,25,100,25,rainbow Variant 224,Cuernos arcoiris,5,100,5,none Variant 224,No Material,99,100,99
Variant 225,titanium_token Variant 225,Material.016,15,100,15,titanium Variant 225,Titanium Card,20,100,20,sapphire Variant 225,Front Card NAVY,20,100,20,576 Variant 225,Bit,50,100,50,48 Variant 225,drift,80,100,80,3 Variant 225,Mana,80,100,80,5 Variant 225,ingot,33,100,33,wild Variant 225,No Material,900,1000,90,chocolate_brown Variant 225,Cuerpo marrón,14,100,14,party_orange Variant 225,Material.005,17,100,17,firefly_lilac Variant 225,Ojos rosados,20,100,20,bone Variant 225,Huesos blancos,70,100,70,none Variant 225,No Material,99,100,99
Variant 226,titanium_token Variant 226,Material.016,15,100,15,gold Variant 226,Middle Card Black,30,100,30,sapphire Variant 226,Front Card NAVY,20,100,20,864 Variant 226,Bit,20,100,20,48 Variant 226,drift,80,100,80,3 Variant 226,Mana,80,100,80,4 Variant 226,ingot,60,100,60,wild Variant 226,No Material,900,1000,90,firing_red Variant 226,Cuerpo rojo,16,100,16,magic_purple Variant 226,Material.004,17,100,17,hornet_brown Variant 226,Ojos sauron,40,100,40,golden Variant 226,Puas oro,25,100,25,none Variant 226,No Material,99,100,99
Variant 227,gold_token Variant 227,Moneda oro,35,100,35,platinum Variant 227,Platinium Card,50,100,50,kevlar Variant 227,Front Card KEVLAR,15,100,15,576 Variant 227,Bit,50,100,50,48 Variant 227,drift,80,100,80,3 Variant 227,Mana,80,100,80,8 Variant 227,ingot,4,100,4,wild Variant 227,No Material,900,1000,90,exotic_turquoise Variant 227,Cuerpo turquesa,14,100,14,party_orange Variant 227,Material.005,17,100,17,hornet_brown Variant 227,Ojos sauron,40,100,40,bone Variant 227,Huesos blancos,70,100,70,none Variant 227,No Material,99,100,99
Variant 228,platinum_token Variant 228,Moneda platino,50,100,50,titanium Variant 228,Titanium Card,20,100,20,sapphire Variant 228,Front Card NAVY,20,100,20,720 Variant 228,Bit,30,100,30,48 Variant 228,drift,80,100,80,3 Variant 228,Mana,80,100,80,5 Variant 228,ingot,33,100,33,wild Variant 228,No Material,900,1000,90,tangle_dark Variant 228,Cuerpo negro,14,100,14,ocean_blue Variant 228,Material.001,17,100,17,hornet_brown Variant 228,Ojos sauron,40,100,40,bone Variant 228,Huesos blancos,70,100,70,none Variant 228,No Material,99,100,99
Variant 229,gold_token Variant 229,Moneda oro,35,100,35,titanium Variant 229,Titanium Card,20,100,20,amethyst Variant 229,Front Card Purple,25,100,25,720 Variant 229,Bit,30,100,30,60 Variant 229,drift,15,100,15,6 Variant 229,Mana,15,100,15,5 Variant 229,ingot,33,100,33,wild Variant 229,No Material,900,1000,90,tangle_dark Variant 229,Cuerpo negro,14,100,14,floyd_pink Variant 229,Alas rosadas,17,100,17,shimmer_turquoise Variant 229,Ojos turquesa,10,100,10,bone Variant 229,Huesos blancos,70,100,70,none Variant 229,No Material,99,100,99
